,Topic 1,Topic 2,Topic 3,Topic 4
ENSG00000253762,1.77198e-05,0.000293532,,5.41795e-05
ENSG00000259887,1.75267e-05,1.13243e-05,5.84341e-05,1.88913e-05
ENSG00000241829,1.74514e-05,3.98554e-05,3.77441e-06,5.31324e-15
ENSG00000284391,1.74143e-05,0.00012548,0.000696498,3.1687e-09
ENSG00000231072,1.71895e-05,,4.78005e-06,
ENSG00000280369,1.71884e-05,2.74797e-05,1.26328e-05,
ENSG00000253467,1.71043e-05,,,7.42053e-06
ENSG00000273956,1.70082e-05,2.12246e-05,9.24489e-06,
ENSG00000215237,1.69558e-05,0.000997892,0.000554992,5.19957e-05
ENSG00000132972,1.68614e-05,1.85621e-05,2.83715e-05,2.62056e-06
ENSG00000279976,1.68421e-05,,0.000164202,3.57534e-07
ENSG00000223111,1.67741e-05,,,4.91411e-06
ENSG00000273932,1.67489e-05,1.37376e-05,1.00035e-06,
ENSG00000207369,1.67168e-05,9.15988e-06,3.89634e-05,
ENSG00000157890,1.66204e-05,0.000926183,,5.69821e-05
ENSG00000252404,1.63192e-05,,5.06811e-06,
ENSG00000203811,1.63009e-05,8.59741e-06,,
ENSG00000201920,1.62795e-05,7.25958e-05,2.80762e-06,5.08278e-06
ENSG00000255946,1.62298e-05,,0.000169538,8.3057e-06
ENSG00000154485,1.62088e-05,,5.4093e-05,3.3583e-06
ENSG00000281097,1.59239e-05,,,0.000112436
ENSG00000257643,1.58887e-05,9.39446e-06,1.29959e-05,
ENSG00000206199,1.58789e-05,4.57257e-05,,
ENSG00000235108,1.58302e-05,0.000119061,,
ENSG00000205899,1.58153e-05,0.000137398,,
ENSG00000231660,1.58153e-05,3.66395e-05,,
ENSG00000237379,1.58153e-05,9.15988e-06,,
ENSG00000207821,1.58153e-05,,2.61745e-06,
ENSG00000207971,1.58153e-05,,,
ENSG00000213601,1.58153e-05,,,
ENSG00000259317,1.58153e-05,,,
ENSG00000236783,1.58153e-05,,,2.61563e-06
ENSG00000280432,1.58153e-05,,,
ENSG00000163705,1.58153e-05,,,
ENSG00000204669,1.58153e-05,,,
ENSG00000264037,1.58153e-05,,,
ENSG00000260185,1.58153e-05,,,
ENSG00000268736,1.58153e-05,,,
ENSG00000238728,1.58153e-05,,,
ENSG00000251579,1.58153e-05,,,
ENSG00000275598,1.58153e-05,,,
ENSG00000264614,1.58153e-05,,,
ENSG00000283528,1.58153e-05,,,
ENSG00000225579,1.58153e-05,,,
ENSG00000211781,1.58153e-05,,,
ENSG00000265281,1.58153e-05,,,
ENSG00000233220,1.58153e-05,,5.2349e-06,
ENSG00000223984,1.58153e-05,,,
ENSG00000270324,1.58153e-05,,,
ENSG00000237501,1.58153e-05,,2.61745e-06,
ENSG00000242094,1.58153e-05,,,
ENSG00000207098,1.58153e-05,,2.61745e-06,
ENSG00000207154,1.58153e-05,,,
ENSG00000259388,1.58153e-05,,,
ENSG00000279011,1.58153e-05,,,
ENSG00000233674,1.58153e-05,,7.85236e-06,
ENSG00000198995,1.58153e-05,,2.61745e-06,
ENSG00000273806,1.58153e-05,,,
ENSG00000234066,1.58153e-05,,,
ENSG00000252204,1.58153e-05,,,
ENSG00000261082,1.58153e-05,,,
ENSG00000179873,1.58153e-05,,,
ENSG00000249691,1.58153e-05,,,
ENSG00000265400,1.58153e-05,,,
ENSG00000225836,1.58153e-05,,2.61745e-06,
ENSG00000266575,1.58153e-05,,2.61745e-06,
ENSG00000204718,1.58153e-05,,,
ENSG00000201466,1.58153e-05,,,
ENSG00000223640,1.58153e-05,,,
ENSG00000258134,1.58153e-05,,,
ENSG00000203729,1.58153e-05,,,
ENSG00000228156,1.58153e-05,,,
ENSG00000238176,1.58153e-05,,,
ENSG00000255410,1.58153e-05,,2.61745e-06,
ENSG00000218872,1.58153e-05,,,2.15208e-17
ENSG00000248442,1.58153e-05,,,5.97764e-13
ENSG00000201550,1.58138e-05,,,4.909e-10
ENSG00000222259,1.55384e-05,,9.16473e-08,
ENSG00000280208,1.55321e-05,0.000108789,,1.87255e-05
ENSG00000282793,1.52975e-05,,,1.71291e-07
ENSG00000207996,1.48874e-05,4.60788e-06,6.8428e-06,3.35189e-20
ENSG00000236474,1.48478e-05,,,1.07825e-05
ENSG00000132204,1.47884e-05,,7.90258e-10,1.3417e-05
ENSG00000236641,1.41763e-05,2.31151e-12,0.000139537,0.000122665
ENSG00000139304,1.40855e-05,1.56048e-16,0.000289777,0.00039106
ENSG00000187783,1.40102e-05,4.70171e-05,,0.000128415
ENSG00000215450,1.37497e-05,,6.83712e-07,
ENSG00000284600,1.35622e-05,0.000120953,0.000231065,5.44093e-05
ENSG00000257256,1.34414e-05,2.37802e-05,3.67022e-06,1.64833e-05
ENSG00000254964,1.34279e-05,3.66542e-05,7.55888e-05,0.000160656
ENSG00000223838,1.32477e-05,,,8.69616e-06
ENSG00000275669,1.3216e-05,,6.09529e-06,1.48864e-16
ENSG00000274128,1.28951e-05,2.2962e-05,0.00065093,0.000191396
ENSG00000233713,1.22884e-05,,6.40231e-06,5.96645e-19
ENSG00000133636,1.22117e-05,0.000466354,0.000154518,0.000286435
ENSG00000109205,1.21873e-05,5.35452e-05,1.65978e-05,0.000429674
ENSG00000178795,1.20767e-05,,7.02962e-06,1.51369e-05
ENSG00000207334,1.1704e-05,1.02793e-05,1.15108e-05,2.11682e-19
ENSG00000259723,1.16218e-05,,,4.0027e-06
ENSG00000271774,1.15785e-05,3.34945e-05,0.000107672,0.000266121
ENSG00000265806,1.15665e-05,7.98498e-06,1.22119e-05,
ENSG00000140600,1.14791e-05,0.000991276,5.38235e-05,0.000140631
ENSG00000165496,1.14163e-05,,,9.56176e-05
ENSG00000230104,1.14075e-05,0.000130431,1.13022e-05,
ENSG00000164199,1.12677e-05,0.00079687,4.67084e-17,0.000247385
ENSG00000267771,1.12163e-05,,3.86817e-06,1.07339e-05
ENSG00000240006,1.08836e-05,,0.000267139,7.47101e-05
ENSG00000246022,1.08286e-05,0.000941051,0.000922412,5.61999e-05
ENSG00000270513,1.08164e-05,9.35658e-06,0.000323497,1.31262e-05
ENSG00000231302,1.0563e-05,8.11163e-06,2.03602e-05,2.75594e-11
ENSG00000036565,1.05507e-05,3.75529e-05,,4.07149e-05
ENSG00000173124,1.05429e-05,,1.97177e-16,8.5444e-05
ENSG00000174429,1.03317e-05,1.07864e-05,0.000795738,1.70102e-05
ENSG00000277013,1.0282e-05,0.000574239,0.000208442,0.000735968
ENSG00000216802,1.02795e-05,,1.22617e-07,1.47867e-05
ENSG00000259672,1.02704e-05,,2.61745e-06,4.44971e-06
ENSG00000147655,1.01697e-05,0.000716983,0.000238165,0.000294124
ENSG00000221046,1.0103e-05,,,5.68176e-05
ENSG00000228142,9.9879e-06,6.75022e-06,,
ENSG00000200799,9.97564e-06,,1.93294e-06,
ENSG00000253585,9.88577e-06,,,5.95051e-05
ENSG00000232296,9.87827e-06,,9.81753e-06,
ENSG00000267112,9.77309e-06,1.46152e-05,1.37137e-11,3.05642e-06
ENSG00000223431,9.743e-06,,7.50029e-05,0.000115383
ENSG00000101276,9.72909e-06,0.000883899,0.000531024,0.000722945
ENSG00000252581,9.71197e-06,,0.00029698,0.000121131
ENSG00000234135,9.69711e-06,,8.6906e-06,1.42642e-05
ENSG00000095110,9.62883e-06,,,0.000140675
ENSG00000173805,9.61077e-06,0.00106669,1.399e-05,0.000619871
ENSG00000277136,9.51926e-06,,3.61109e-05,2.65271e-12
ENSG00000016402,9.51869e-06,0.000960921,0.000489136,0.000748111
ENSG00000185666,9.51625e-06,0.000886574,,8.6336e-05
ENSG00000261363,9.44104e-06,,2.82844e-05,
ENSG00000248441,9.40735e-06,0.000278435,0.000718292,0.000476015
ENSG00000272840,9.39982e-06,3.63797e-05,1.69706e-16,2.83525e-05
ENSG00000261070,9.39612e-06,,1.5212e-05,
ENSG00000207294,9.39148e-06,9.15988e-06,4.74375e-06,
ENSG00000253290,9.37554e-06,,0.000208651,0.000112731
ENSG00000153930,9.34809e-06,0.00028074,,0.000230617
ENSG00000275005,9.33233e-06,0.000767329,0.000479683,0.000242693
ENSG00000253373,9.2903e-06,,8.06833e-05,1.77892e-11
ENSG00000229492,9.20078e-06,2.90357e-05,1.4832e-05,
ENSG00000258471,9.17937e-06,,6.3384e-06,9.78704e-05
ENSG00000227590,9.11571e-06,,1.14477e-05,1.17013e-05
ENSG00000239216,9.0315e-06,,0.000166203,6.37165e-05
ENSG00000228951,8.97623e-06,,1.85631e-05,0.000101415
ENSG00000236505,8.92006e-06,1.41742e-05,2.7024e-05,
ENSG00000162782,8.89882e-06,0.000363594,,0.000246341
ENSG00000275238,8.82297e-06,,2.58715e-05,
ENSG00000235185,8.82123e-06,9.45435e-06,5.19625e-05,3.00693e-18
ENSG00000258569,8.80999e-06,4.03666e-05,0.000103334,4.92925e-12
ENSG00000278636,8.80387e-06,,7.55571e-06,
ENSG00000235711,8.70828e-06,0.000478949,0.00011415,5.98227e-12
ENSG00000223224,8.70671e-06,,1.02053e-05,
ENSG00000255650,8.6677e-06,0.000271541,0.000238867,6.43557e-20
ENSG00000227054,8.62477e-06,,2.07023e-05,
ENSG00000243782,8.6042e-06,,5.00435e-06,
ENSG00000227890,8.55843e-06,8.71612e-06,3.10217e-06,2.0427e-06
ENSG00000219186,8.50002e-06,0.000338246,0.000348117,4.43094e-20
ENSG00000276850,8.49124e-06,,3.67849e-06,0.000422478
ENSG00000238723,8.47479e-06,,4.95695e-06,2.70579e-06
ENSG00000255119,8.40424e-06,,4.69498e-05,
ENSG00000225639,8.39497e-06,,8.88321e-05,1.64152e-13
ENSG00000231811,8.37803e-06,,0.000277294,6.8974e-24
ENSG00000212144,8.36587e-06,,2.07879e-05,
ENSG00000231341,8.30566e-06,,4.17475e-05,
ENSG00000105467,8.28931e-06,0.000283514,6.13291e-18,
ENSG00000267693,8.24734e-06,,1.55071e-05,5.31638e-06
ENSG00000262769,8.23591e-06,1.1164e-05,0.00019003,1.86719e-05
ENSG00000240305,8.19262e-06,,8.10467e-05,
ENSG00000213785,8.18235e-06,,2.60116e-05,2.68756e-06
ENSG00000279170,8.18214e-06,3.96418e-15,0.000136017,
ENSG00000172014,8.15629e-06,2.72294e-05,8.3667e-06,9.93772e-06
ENSG00000224443,8.15208e-06,8.87676e-06,,
ENSG00000267786,8.10572e-06,0.000213855,1.99661e-05,
ENSG00000160505,8.08124e-06,8.95881e-06,,
ENSG00000260125,8.02534e-06,,8.37195e-05,
ENSG00000170484,8.01701e-06,7.2156e-06,3.5018e-06,0.000138263
ENSG00000220660,7.98784e-06,1.82269e-05,,
ENSG00000223597,7.93343e-06,,2.60892e-06,
ENSG00000264714,7.90765e-06,3.66395e-05,,
ENSG00000274216,7.90765e-06,1.83198e-05,,
ENSG00000265724,7.90765e-06,9.15988e-06,,
ENSG00000208009,7.90765e-06,9.15988e-06,,
ENSG00000283583,7.90765e-06,9.15988e-06,,
ENSG00000215467,7.90765e-06,9.15988e-06,,
ENSG00000227705,7.90765e-06,,,2.61563e-06
ENSG00000244624,7.90765e-06,,,7.84688e-06
ENSG00000230154,7.90765e-06,,2.61745e-06,
ENSG00000226115,7.90765e-06,,,
ENSG00000187005,7.90765e-06,,,2.61563e-06
ENSG00000185792,7.90765e-06,,,
ENSG00000139151,7.90765e-06,,,
ENSG00000165076,7.90765e-06,,,
ENSG00000104755,7.90765e-06,,,
ENSG00000258368,7.90765e-06,,,
ENSG00000269037,7.90765e-06,,,
ENSG00000269931,7.90765e-06,,,
ENSG00000265766,7.90765e-06,,,
ENSG00000189375,7.90765e-06,,,
ENSG00000258712,7.90765e-06,,,
ENSG00000232624,7.90765e-06,,,
ENSG00000228658,7.90765e-06,,,
ENSG00000253855,7.90765e-06,,,2.61563e-06
ENSG00000252804,7.90765e-06,,,
ENSG00000266780,7.90765e-06,,,
ENSG00000222344,7.90765e-06,,2.61745e-06,
ENSG00000222579,7.90765e-06,,,
ENSG00000223281,7.90765e-06,,,
ENSG00000252548,7.90765e-06,,,
ENSG00000229918,7.90765e-06,,2.61745e-06,
ENSG00000196600,7.90765e-06,,,
ENSG00000250812,7.90765e-06,,,
ENSG00000253170,7.90765e-06,,,
ENSG00000252659,7.90765e-06,,,
ENSG00000271379,7.90765e-06,,,
ENSG00000262352,7.90765e-06,,,
ENSG00000234492,7.90765e-06,,,
ENSG00000259068,7.90765e-06,,,
ENSG00000201371,7.90765e-06,,,
ENSG00000239910,7.90765e-06,,2.61745e-06,
ENSG00000257654,7.90765e-06,,5.2349e-06,
ENSG00000270268,7.90765e-06,,,
ENSG00000177201,7.90765e-06,,,
ENSG00000256888,7.90765e-06,,,
ENSG00000242456,7.90765e-06,,,
ENSG00000230292,7.90765e-06,,,
ENSG00000217874,7.90765e-06,,,
ENSG00000188712,7.90765e-06,,,
ENSG00000176198,7.90765e-06,,,
ENSG00000263641,7.90765e-06,,,
ENSG00000217041,7.90765e-06,,,
ENSG00000222246,7.90765e-06,,2.61745e-06,
ENSG00000283675,7.90765e-06,,,
ENSG00000253995,7.90765e-06,,2.61745e-06,
ENSG00000214549,7.90765e-06,,7.85236e-06,
ENSG00000242753,7.90765e-06,,,2.61563e-06
ENSG00000253021,7.90765e-06,,,
ENSG00000202476,7.90765e-06,,,
ENSG00000275157,7.90765e-06,,,
ENSG00000200623,7.90765e-06,,2.61745e-06,2.61563e-06
ENSG00000188937,7.90765e-06,,,
ENSG00000280414,7.90765e-06,,,
ENSG00000278455,7.90765e-06,,,
ENSG00000213358,7.90765e-06,,,
ENSG00000266782,7.90765e-06,,,
ENSG00000248547,7.90765e-06,,,
ENSG00000225508,7.90765e-06,,,
ENSG00000244568,7.90765e-06,,,
ENSG00000223730,7.90765e-06,,,
ENSG00000207356,7.90765e-06,,,
ENSG00000252727,7.90765e-06,,,
ENSG00000258570,7.90765e-06,,,
ENSG00000279354,7.90765e-06,,,
ENSG00000237035,7.90765e-06,,,
ENSG00000244083,7.90765e-06,,2.61745e-06,
ENSG00000258600,7.90765e-06,,,
ENSG00000226447,7.90765e-06,,,
ENSG00000234108,7.90765e-06,,,
ENSG00000212625,7.90765e-06,,,
ENSG00000229213,7.90765e-06,,,
ENSG00000267620,7.90765e-06,,,
ENSG00000250339,7.90765e-06,,,
ENSG00000228234,7.90765e-06,,2.61745e-06,
ENSG00000236636,7.90765e-06,,,
ENSG00000235549,7.90765e-06,,,
ENSG00000224547,7.90765e-06,,,
ENSG00000268597,7.90765e-06,,,
ENSG00000272480,7.90765e-06,,,
ENSG00000225294,7.90765e-06,,,
ENSG00000222359,7.90765e-06,,,
ENSG00000229112,7.90765e-06,,,
ENSG00000258927,7.90765e-06,,,
ENSG00000202332,7.90765e-06,,,
ENSG00000244378,7.90765e-06,,,
ENSG00000250114,7.90765e-06,,,
ENSG00000203435,7.90765e-06,,,1.30781e-05
ENSG00000234099,7.90765e-06,,,
ENSG00000253336,7.90765e-06,,,
ENSG00000269419,7.90765e-06,,1.57047e-05,
ENSG00000252348,7.90765e-06,,2.61745e-06,
ENSG00000222426,7.90765e-06,,,
ENSG00000250825,7.90765e-06,,,
ENSG00000236875,7.90765e-06,,,
ENSG00000207991,7.90765e-06,,,
ENSG00000229249,7.90765e-06,,,
ENSG00000283972,7.90765e-06,,,
ENSG00000254738,7.90765e-06,,,
ENSG00000237982,7.90765e-06,,,
ENSG00000236335,7.90765e-06,,,
ENSG00000227282,7.90765e-06,,,
ENSG00000255572,7.90765e-06,,,
ENSG00000252956,7.90765e-06,,2.61745e-06,
ENSG00000234473,7.90765e-06,,,
ENSG00000230158,7.90765e-06,,,
ENSG00000230843,7.90765e-06,,,
ENSG00000254557,7.90765e-06,,,
ENSG00000257657,7.90765e-06,,7.85236e-06,
ENSG00000258737,7.90765e-06,,,
ENSG00000243844,7.90765e-06,,,
ENSG00000249910,7.90765e-06,,,
ENSG00000240286,7.90765e-06,,,
ENSG00000197595,7.90765e-06,,,
ENSG00000224500,7.90765e-06,,,
ENSG00000279001,7.90765e-06,,,
ENSG00000227040,7.90765e-06,,,
ENSG00000216613,7.90765e-06,,,
ENSG00000222012,7.90765e-06,,,
ENSG00000227267,7.32337e-06,,4.66794e-06,3.37546e-06
ENSG00000248927,7.25106e-06,0.000239681,0.000471863,0.000174308
ENSG00000157060,7.23475e-06,,5.45764e-06,
ENSG00000114113,6.92146e-06,1.72942e-05,5.70538e-06,4.98458e-05
ENSG00000282317,6.26246e-06,4.48867e-05,3.21927e-05,2.21049e-08
ENSG00000259591,5.89776e-06,1.14881e-05,,
ENSG00000230196,4.42437e-06,,,6.38342e-06
ENSG00000206738,3.94082e-06,,,6.54337e-06
ENSG00000232057,2.91549e-06,,0.000396955,1.82419e-05
ENSG00000176697,2.08275e-06,0.00049216,0.00041617,6.80288e-05
ENSG00000272321,1.86551e-06,0.00058567,2.01833e-05,0.000118003
ENSG00000170683,1.73734e-06,,,9.88784e-06
ENSG00000216721,1.49545e-06,,3.07867e-05,1.27617e-07
ENSG00000174963,1.21785e-06,0.000950403,0.000300775,4.49303e-05
ENSG00000175877,8.32731e-07,5.91091e-05,3.77347e-06,
ENSG00000250215,2.74741e-07,6.23736e-05,,1.8717e-05
ENSG00000226409,1.93023e-07,0.00019341,0.000331178,1.91825e-05
ENSG00000083067,1.3134e-07,0.000940983,7.18771e-05,2.56175e-05
ENSG00000277215,8.53582e-08,,7.32604e-05,2.19562e-19
ENSG00000187398,7.0884e-08,0.000845446,0.000117746,4.63156e-05
ENSG00000227709,2.59294e-08,,7.84377e-06,
ENSG00000253361,2.47082e-08,0.000340693,3.05111e-05,2.99756e-06
ENSG00000259523,2.1838e-08,0.000112815,0.000739152,0.000251851
ENSG00000205209,7.83259e-09,0.000132141,0.000233371,0.000207715
ENSG00000223039,6.9791e-09,1.4886e-06,0.000316128,0.000112628
ENSG00000167941,6.8387e-09,1.85098e-05,0.000300088,2.7018e-05
ENSG00000184845,3.50729e-09,0.000718165,0.000117781,2.24892e-05
ENSG00000244226,2.51951e-09,,5.23407e-06,
ENSG00000277572,2.26751e-09,5.69825e-05,1.95741e-05,5.30987e-05
ENSG00000188828,1.59288e-09,0.000127984,8.71404e-06,3.84455e-05
ENSG00000125337,1.42699e-09,0.000797909,0.000296625,4.85591e-05
ENSG00000257671,9.52499e-10,,0.000185108,0.000654637
ENSG00000227258,8.83822e-10,0.000155084,0.000177695,9.72505e-05
ENSG00000204179,4.57412e-10,0.000865397,0.000782947,0.00041954
ENSG00000163377,4.14752e-10,0.000618265,6.55121e-06,
ENSG00000237531,2.9451e-10,9.60329e-05,0.000105875,9.69516e-05
ENSG00000143001,2.93071e-10,0.000329546,0.000323917,0.000547372
ENSG00000243455,2.85493e-10,,3.7924e-05,1.17993e-05
ENSG00000225522,1.81877e-10,3.66395e-05,,5.23119e-06
ENSG00000173237,1.67923e-10,,,0.000115087
ENSG00000145642,1.10563e-10,5.63177e-05,,2.05371e-05
ENSG00000226453,1.07767e-10,,0.000335377,0.000153979
ENSG00000253006,7.83006e-11,,7.85233e-06,4.02235e-16
ENSG00000268407,6.21406e-11,2.10023e-05,7.08581e-06,
ENSG00000227509,5.99152e-11,,,1.30781e-05
ENSG00000225378,3.6715e-11,9.15988e-06,3.40269e-05,7.29118e-23
ENSG00000278011,3.1517e-11,0.000344046,2.35882e-05,2.20445e-05
ENSG00000250041,2.70128e-11,,0.000429262,2.45904e-17
ENSG00000272347,1.84765e-11,5.56171e-05,0.000269358,0.000235458
ENSG00000238755,1.67022e-11,,1.29932e-10,0.000201403
ENSG00000229206,1.44526e-11,1.79901e-05,1.0564e-05,
ENSG00000207609,8.01763e-12,9.93596e-06,1.25415e-05,2.93943e-06
ENSG00000238145,6.098e-12,,,5.23125e-06
ENSG00000270791,2.76538e-12,,1.46141e-05,1.08986e-06
ENSG00000284188,2.70857e-12,3.26819e-05,6.36581e-06,5.82949e-18
ENSG00000154080,2.14702e-12,0.000251827,0.000170495,6.37423e-05
ENSG00000170165,9.46533e-13,6.8187e-05,6.31919e-05,6.12406e-05
ENSG00000250710,9.46382e-13,,3.79042e-05,9.20352e-06
ENSG00000232153,8.80069e-13,,1.04698e-05,
ENSG00000233632,7.63703e-13,,1.57047e-05,3.2061e-16
ENSG00000165623,6.83327e-13,3.24997e-05,1.95051e-05,
ENSG00000269289,6.10355e-13,,1.06028e-05,6.52577e-05
ENSG00000224609,5.8853e-13,,0.000313789,1.07673e-05
ENSG00000186897,3.39459e-13,0.000136545,2.91876e-06,0.000203962
ENSG00000236816,3.27392e-13,6.67607e-05,8.08579e-05,0.000127694
ENSG00000278716,2.96539e-13,2.74909e-06,0.000239055,3.23516e-05
ENSG00000279954,2.72364e-13,,2.67971e-05,6.99997e-05
ENSG00000183644,2.26994e-13,0.000209109,1.08597e-05,5.82861e-08
ENSG00000260990,1.88223e-13,0.000146485,,1.30989e-05
ENSG00000221363,1.00846e-13,,1.04698e-05,
ENSG00000274723,9.10076e-14,2.90433e-07,6.76196e-05,6.31259e-05
ENSG00000259832,6.31123e-14,,2.61745e-05,1.7413e-11
ENSG00000256004,4.62019e-14,,7.85236e-06,
ENSG00000259124,4.30185e-14,0.000147068,0.000211895,0.000112445
ENSG00000223495,2.64591e-14,,,1.04625e-05
ENSG00000102104,2.12137e-14,0.000429945,,2.7783e-06
ENSG00000232287,7.47907e-15,0.000587211,0.000203594,3.69064e-05
ENSG00000174502,5.88741e-15,0.000334185,0.000427767,0.000505045
ENSG00000113262,4.75671e-15,6.36083e-05,2.48207e-09,2.75904e-06
ENSG00000251788,4.27764e-15,9.15988e-06,7.85236e-06,
ENSG00000226113,2.34018e-15,,2.61745e-06,5.23125e-06
ENSG00000206772,1.83966e-15,,7.85236e-06,
ENSG00000234177,1.49615e-15,0.000980108,,1.70585e-21
ENSG00000143839,1.42027e-15,1.31665e-10,6.95725e-05,4.03323e-05
ENSG00000207611,1.25674e-15,3.62435e-05,7.82751e-06,6.29129e-05
ENSG00000239873,1.07647e-15,,,2.87719e-05
ENSG00000276772,8.79204e-16,5.45876e-05,6.43254e-05,0.00037002
ENSG00000256248,5.50706e-16,2.07178e-05,5.74995e-05,0.000211265
ENSG00000258952,3.55847e-16,,0.00028792,1.0208e-22
ENSG00000224282,3.20122e-16,7.14069e-05,4.50317e-05,
ENSG00000235601,2.49144e-16,,,2.35406e-05
ENSG00000006059,2.23788e-16,,,0.000120319
ENSG00000251226,1.43751e-16,0.000213206,0.000105862,7.65832e-05
ENSG00000254951,1.10748e-16,,,0.000177863
ENSG00000201604,9.71016e-17,,1.04698e-05,
ENSG00000278340,4.99686e-17,,1.0604e-05,2.48157e-06
ENSG00000177910,3.2776e-17,3.66395e-05,,
ENSG00000267409,3.11278e-17,,7.38355e-06,5.53966e-05
ENSG00000271252,2.14773e-17,,,2.61563e-05
ENSG00000151025,2.11091e-17,0.000980108,,2.0088e-18
ENSG00000237987,1.71701e-17,,4.71141e-05,7.13817e-15
ENSG00000248647,1.34824e-17,,3.88711e-05,3.00606e-06
ENSG00000154342,1.2609e-17,,,0.000272025
ENSG00000284246,1.24049e-17,,1.04698e-05,
ENSG00000284049,5.04479e-18,,,7.84688e-06
ENSG00000258117,3.50387e-18,,,0.000222328
ENSG00000258408,2.7761e-18,0.000344275,1.87643e-05,1.37218e-05
ENSG00000148826,2.05281e-18,0.00096762,,4.54159e-05
ENSG00000241635,1.8541e-18,,,0.00029295
ENSG00000269364,1.6294e-18,1.28077e-05,,4.60396e-05
ENSG00000231764,8.81616e-19,0.000546479,5.00583e-06,8.96514e-06
ENSG00000272020,8.47494e-19,9.54088e-06,1.55958e-05,
ENSG00000240253,5.31033e-19,0.000410797,5.27485e-05,2.1598e-14
ENSG00000252210,4.73421e-19,,3.92618e-05,1.8788e-13
ENSG00000281955,2.52404e-19,9.01466e-06,1.43818e-05,6.59467e-06
ENSG00000238001,1.58623e-19,9.4267e-06,2.34808e-05,
ENSG00000244113,1.02732e-19,1.22133e-05,9.59729e-06,
ENSG00000092377,9.88258e-20,,0.000148826,0.000254084
ENSG00000150722,5.08954e-20,0.000182882,0.000353446,2.24201e-15
ENSG00000230546,1.52926e-20,,5.2349e-06,
ENSG00000250678,7.63591e-21,2.59528e-05,7.07862e-06,6.44045e-06
ENSG00000228930,6.31192e-21,5.36988e-06,9.26938e-05,
ENSG00000281406,4.32413e-21,0.000346618,2.73087e-06,0.000369106
ENSG00000227640,1.87117e-21,0.000890113,,0.000297723
ENSG00000253925,5.56511e-22,,5.2349e-05,
ENSG00000232583,5.38775e-22,,8.90004e-06,7.74218e-05
ENSG00000137252,2.68469e-22,6.41175e-05,4.71485e-10,
ENSG00000155761,2.65048e-22,0.000204541,3.43455e-06,0.000320042
ENSG00000263317,9.78707e-23,1.92313e-05,3.37664e-05,1.28676e-16
ENSG00000251244,9.53496e-23,1.90967e-05,3.90398e-05,1.02368e-13
ENSG00000269993,6.38052e-23,3.68558e-05,,2.87101e-05
ENSG00000088386,2.87086e-23,,,0.000368803
ENSG00000267661,2.65761e-23,,3.66443e-05,
ENSG00000254948,2.64303e-23,3.66395e-05,,
ENSG00000252129,2.02362e-23,,3.06134e-05,9.49581e-05
ENSG00000121335,1.85118e-23,0.000540001,3.62915e-14,8.38235e-05
ENSG00000226063,1.38101e-23,,0.00024604,
ENSG00000275001,1.18239e-23,,7.85236e-06,
ENSG00000260460,1.13971e-23,,0.000308859,1.71683e-21
ENSG00000269986,9.63751e-24,0.000494262,0.000217805,0.000161719
ENSG00000276542,7.8011e-24,,,8.89313e-05
ENSG00000253526,3.28583e-24,9.61995e-06,2.34256e-05,
ENSG00000253807,2.62995e-24,0.00046538,0.000255909,3.72281e-06
ENSG00000231738,8.28031e-25,0.000581795,1.65317e-05,2.39814e-05
ENSG00000251459,9.07822e-26,,7.32887e-05,
ENSG00000155886,2.9542e-26,0.000965305,2.77869e-05,1.10743e-22
ENSG00000279138,1.9098e-26,0.00077095,0.000153996,
ENSG00000232560,6.579e-27,0.000549593,,6.95704e-24
ENSG00000119283,2.54595e-28,0.00076027,,
ENSG00000249106,4.75998e-29,0.000622872,,
ENSG00000283355,3.82599e-29,,1.22162e-05,5.05673e-05
ENSG00000248956,7.89761e-30,,3.14094e-05,
ENSG00000142449,3.72826e-30,0.000189287,1.73982e-05,0.000190125
ENSG00000136099,3.41553e-30,0.000775598,2.39271e-05,1.0947e-05
ENSG00000168631,1.84675e-30,,5.70654e-06,9.10756e-05
ENSG00000140798,1.61694e-30,0.000210396,9.16912e-05,7.80343e-15
ENSG00000136695,3.25753e-31,,,0.000290335
ENSG00000133020,2.20679e-31,,0.000261745,
ENSG00000122136,5.04521e-32,,1.54477e-20,0.0001674
ENSG00000111783,7.84379e-33,0.000934308,,8.18127e-29
ENSG00000226490,2.83799e-34,0.000318767,,6.85285e-05
ENSG00000237640,8.61051e-37,0.000183198,1.05546e-13,
ENSG00000113100,9.56008e-41,0.000613712,,
ENSG00000152822,,0.00081931,9.30624e-05,
ENSG00000178171,,0.00081523,,
ENSG00000248184,,0.000741918,2.62685e-06,
ENSG00000077279,,0.000714471,,1.58099e-30
ENSG00000274762,,0.000604552,,
ENSG00000265015,,0.000575273,8.3667e-06,
ENSG00000258010,,0.000457994,,
ENSG00000259222,,0.000403035,,5.47688e-27
ENSG00000203650,,0.000306456,1.97452e-05,
ENSG00000230725,,0.000283956,,
ENSG00000264791,,0.000283956,,
ENSG00000255537,,0.000283956,,
ENSG00000233221,,0.000214657,,2.50199e-05
ENSG00000261402,,0.000174038,,
ENSG00000224717,,0.000137372,2.62485e-06,
ENSG00000165606,,0.000136734,,4.20398e-05
ENSG00000259961,,0.000108433,0.000238459,8.00072e-06
ENSG00000257159,,9.63778e-05,6.48675e-06,
ENSG00000228999,,8.2439e-05,,
