i_doc,doc,MEturquoise,MElightyellow,MEblue,MEpurple,MEmagenta,MEpink,MElightcyan,MEblack,MEmidnightblue,MEgreenyellow,MEred,MEgrey60,MEsalmon,MEbrown,MEgreen,MEcyan,MEdarkgreen,MEdarkred,MEtan,MElightgreen,MEroyalblue,MEdarkturquoise,MEyellow,MEgrey
312,GTEX-OXRO-1926-SM-2S1O3,-0.00142407906703023,0.000545812632897541,-0.00539653993861475,-0.0096498144201505,-0.0029429233419232897,-0.00601383484862828,-0.0020583012390954602,-0.0097404554163886,-0.00138579981202628,-0.0034847383708426303,-0.00038783584454196,-0.00207035210444662,-0.0035867456438334203,-0.00244109173265999,-0.00123677472774125,-0.0027303789292415603,-0.00926461861826452,-0.00345208488364836,-0.00230581372386273,-0.0040073810111517704,-0.0042606007344136295,-0.0027390999713825,-0.00675373612647614,-2.44424754748166e-05
313,GTEX-TMMY-0626-SM-33HBD,-0.00199019557204039,-0.00277716861192412,-0.0057258937657068895,-0.00800328757846166,-0.004300588228296071,-0.00579814525745812,-0.0029015997168979,-0.00945513862001059,-0.00260446381803953,-0.00340157399175465,-0.0021709907535980002,-0.000516550859932429,-0.00443674404370975,-0.0025934895117075197,-0.0032664277211557602,-0.00232767086479342,-0.00904311467453205,-0.00355902119213525,-0.00240186065913709,-0.0038852621795831296,-0.00424435590802581,-0.002797571847769,-0.00667941993844087,-3.02015496844524e-05
314,GTEX-ZTPG-0726-SM-5DUXP,-0.00122835292796665,-0.00197158007609729,-0.00579647294327676,-0.009714816577139141,-0.00446193058349611,-0.00598696240576079,-0.00297380884833495,-0.00968307456902645,-0.00244894709926449,-0.0036969838385437397,-0.00225464489881659,-0.00145313417587983,-0.0034745370177199104,-0.000884098509264984,0.00625085101704238,-0.0023067484385245,-0.008234650297761891,-0.0035068900187039103,-0.00217203837766895,0.00194368516444657,0.0050621943918688,-0.002797571847769,-0.00689773952410668,-1.87483550163131e-05
315,GTEX-14PJN-2226-SM-6872I,-0.0018078925019732602,-0.00220830733481355,-0.00579592077608303,-0.00934411220917111,-0.00446246794750997,-0.00551484925278366,-0.00300656902027422,-0.00979200599402339,-0.0016253621926309802,-0.00356465796736553,-0.00229628529199246,-0.0019039696294317699,0.00253605452516387,-0.0032467444884484897,-0.0039996380388438,-0.00270574333147612,-0.00845597331130409,-0.00358525989997483,-0.00207061866798201,-0.00406690098005847,-0.00427060962696514,-0.0027777828964069,-0.00669886675410523,-3.0075476725203803e-05
316,GTEX-14PN4-0426-SM-6AJ9N,-0.00185490436214342,-0.00105305854969456,-0.00573603709483811,-0.00938916588590869,-0.00394711623426602,-0.00562489994954811,-0.00283782286614649,-0.009720159724041241,-0.00245552807235329,-0.0034275286761792,-0.0022592194955227103,-0.00152376802958035,-0.0005408901520119481,-0.00275836785668904,-0.0042225008786631,-0.00272781277318988,-0.00796626601060504,-0.00318990515116568,-0.00214105078287037,-0.00408377465037527,-0.00427060962696514,-0.00254027477000439,-0.00690480883221888,-2.90003592140796e-05
317,GTEX-ZZPU-0226-SM-5N9BV,-0.000979942951184346,-0.0021102185362286197,-0.00568546280210861,-0.00960225832586056,-0.00319537034004945,-0.00540463330416815,-0.0012234147887170699,-0.00893269550132025,-0.00208990058858989,-0.0035694817657596703,-0.00220269788091958,-0.0013292634693911599,-0.00352714676473895,0.0338556832354545,0.0172174730887244,0.000444907592549612,-0.00671261304833899,-0.00342871915978109,-0.0021868592123147302,0.00909381877195453,0.0192679529354404,-0.002797571847769,-0.00668337444966448,1.8742063289692603e-05
318,GTEX-1I19N-1926-SM-CM2TF,-0.0018285961015302198,-0.00183434443613378,-0.00481542377832271,-0.00886284230942605,-0.00397360180621686,-0.00621209911664212,-0.00236571894078566,-0.00970444236921637,-0.0024656280819098197,-0.0028667932805114898,-0.0021487134935705803,-0.00011840674151019299,-0.0030737040678746803,-0.0026235274457536897,-0.00216158149998588,-0.0025598545990620004,-0.00928451350764292,-0.00313823457483551,-0.00225866368924479,-0.00400283311592394,-0.004150395201309671,-0.0017555539289973699,-0.0067018192457435205,-2.72267477798409e-05
319,GTEX-1122O-0426-SM-5H12G,-0.0016994377306351301,-0.00236554415713989,-0.005403633047189211,-0.00964656798039988,-0.00427968878145504,-0.006235976634233671,-0.00312269743192038,-0.00961068490112559,-0.00244532391115985,-0.0035236648992272796,-0.0022383860337996,0.000843142754606991,-0.000121388199549722,-0.0021348082491173,-0.00348848444608123,-0.00215297023701698,-0.00743366909298007,-0.00355069710190459,-0.0020171343149002698,-0.00338259280466684,-0.004181430655837121,-0.00277188267305271,-0.00675967747730701,-2.82642406331901e-05
320,GTEX-1EU9M-0426-SM-7SB8N,0.000264375351000525,-0.00302058926466342,-0.00508721190143401,-0.009474524221448209,-0.0036706215809590003,-0.0057537724375687,-0.00265651207312522,-0.00968734006693721,-0.000947593851265228,-0.00323683819306555,-0.0017979561604982602,-8.771548869984979e-05,-0.00402724568444115,-0.00339371639637612,-0.00248004053044269,-0.0015683033566351301,-0.00929505797124829,-0.00352905290423619,-0.00208794884859665,-0.00401436337962887,-0.0041492959168966895,-0.002797571847769,-0.00573281720694212,-2.12160796717374e-05
321,GTEX-14C39-2626-SM-5S2QD,-0.0005411277260641861,0.0016381843847837,-0.0053462919639745,-0.00883284230270484,-0.0040258507803914,-0.00607738591342319,-0.00318067989795373,-0.00969866927028293,-0.000228486996445863,-0.00338037481541879,-0.0022422275908361,-0.000387818802951591,0.16102829821262196,-0.0043219316511606395,-0.00377042307873253,-0.00254864169087113,-0.00915091656331732,-0.0034954050321463,-0.00124022809576274,-0.0039857472551217705,-0.00421953314817799,-0.0017571189067587302,-0.00667882450133071,-2.9363512661327e-05
322,GTEX-1EKGG-0826-SM-79OLL,-0.000338112920135969,0.00855331740296071,-0.0046479882424186394,-0.00849065573204295,-0.0040344591647920106,-0.00569719518523417,-0.00301362112514979,-0.00903513344919405,-0.00244831295556833,-0.00297959213735445,-0.00219232253319265,0.000922427661855581,0.0023237523907193103,-0.00422299520303904,-0.0024944402141147803,-0.0026576650647321897,-0.00873341416074451,-0.0035615373097545103,-0.00159516269182434,-0.00391896996176116,-0.0042645583322337395,-0.00265179366781908,-0.00688933311139351,-2.5919310196173198e-05
323,GTEX-1M4P7-0426-SM-DKPQG,-0.0017877955415204,-0.0028240596817290897,-0.00517935899942597,-0.00940050739107579,-0.0034808567578838603,-0.0060975817397365,-0.00222158630530646,-0.00969569037122381,-0.00254593973219636,-0.00289139104200596,-0.00219409779305568,-0.00101048582902783,-0.00438206832524615,-0.00369069661959366,-0.00102520668343935,-0.00272899764512717,-0.00839743078740309,-0.00354356960087175,-0.00217006017587186,-0.00408377465037527,-0.00427060962696514,-0.002797571847769,-0.00691123751453045,-2.6674305474615803e-05
324,GTEX-13O3O-1126-SM-5KM4Q,-0.00133243011094155,-0.00261460139523104,-0.00542638079416799,-0.009439169522120141,-0.0033007397950842697,-0.00525335335900215,-0.00255384602115869,-0.00931254372331725,-0.00130462259649592,-0.0032815863374713,-0.00209225574903533,-0.00035200543720986,-0.00243543278461185,-0.00201057112453652,-0.00114602739221799,-0.00272351193151966,-0.00907746456525544,-0.00350990038641387,-0.00217021910879481,-0.00375537791911041,-0.004126029642085229,-0.002797571847769,-0.00680200244803393,-2.6138511622466e-05
325,GTEX-146FH-1326-SM-5NQBI,-0.0019492690283660398,-0.0018009840031031898,-0.0056405868739157206,-0.0095698143439347,-0.0043616110234346705,-0.00593297947732621,-0.0013246824335145198,-0.00958804164654156,-0.0021786203128853396,-0.00321012521258626,-0.00217514677592567,-0.00121625544834511,-0.004695721701243489,-0.000994126306372484,-0.00207879793620025,-0.00247726880777225,-0.00806265670951249,-0.00362387647699092,-0.0024068866372954603,-0.00394224559085751,-0.004051594090537671,-0.0026262754370928398,-0.00670111508840731,-2.49766972116113e-05
326,GTEX-PWCY-0426-SM-48TCW,-0.00184316110420233,-0.00242691091035953,-0.00555403144607361,-0.0099104826978462,-0.0040886213326004,-0.00612971109699647,-0.00305593411844713,-0.009693429608654179,-0.00261458376783521,-0.00337934456835322,-0.00221700655040377,0.00150110840938902,-0.000404185662362817,-0.0029499647693521803,-0.00444961144248829,-0.00270422389078613,-0.00835913341667508,-0.00352908498302234,-0.00165062865616695,-0.00396358328759063,-0.00424890986278857,-0.00227465959493123,-0.0066493468505815605,-2.9582921631948803e-05
327,GTEX-16XZZ-1426-SM-7KUE3,-0.00145323603085846,0.000206501704534042,-0.00530153378248704,-0.00864516118083263,-0.00387506280158729,-0.0061997874083791205,-0.00313839768593121,-0.00953983403850286,-0.00198047663287622,-0.00335631181779002,-0.00217103108231555,-0.00155564242481746,-0.00463313737468073,0.000257512460976992,0.00164673062421455,-0.00242497037137059,-0.008799208095638509,-0.0032631469615137802,-0.00209457789813545,-0.00263502447777181,-0.00255430430669449,-0.002797571847769,-0.006729678908002671,-2.56592717311603e-05
328,GTEX-14ASI-1126-SM-5QGPN,-0.000208478928723587,0.0014173633085155198,-0.004155181999026029,-0.008903919362587491,-0.00229127093296323,-0.00478205415653901,-0.0018305387233908898,-0.00944181068119236,-0.0019613987130718603,-0.0034520837251505302,-0.00196562116160208,-5.701263100399879e-05,-0.00407910091894672,0.0013242900810747599,0.00331016327681034,-0.0013925352866949099,-0.007798473429867021,-0.0019067420320081601,-0.00198443857337508,-0.0039317510602803,-0.00130009858851054,-0.002797571847769,-0.00683729649056364,-1.16815057886821e-05
329,GTEX-13RTJ-2626-SM-7DHKR,-0.0012786334484232,0.00317780517365143,-0.00579545411379072,-0.009066944495660641,-0.00359274310756807,-0.00620833598606079,-0.00265529910801469,-0.009644314557998279,-0.0025336282211470603,-0.0030556208860631102,-0.0022175360265805897,-0.0015112750460234401,-0.00156224912238048,0.000436965728144983,0.0017957910691379102,-0.00224976460146099,-0.00800878694955878,-0.00323412919899395,-0.00249784747916617,-0.00407176776462089,-0.00427060962696514,0.000376077210437784,-0.006993723796710771,-2.5490846073692103e-05
330,GTEX-1CB4F-0726-SM-793AO,0.0054611954421359896,-0.00302517473540833,-0.0055200061757538395,-0.0085821109816139,-0.00323905847468683,-0.00627530543250446,-0.00293326698325052,-0.009726941573228759,-0.00246811077206157,-0.0035112063826951397,-0.00227836940900234,-0.00023124761448191602,-0.00448069591548046,-0.0036179589257280295,-0.0040280822682626,-0.00261415720743445,-0.008971818408134609,-0.00362678035598738,-0.0023922150709114,-0.00406118079421006,-0.00427060962696514,-0.002797571847769,-0.00668715408471147,-3.03573092077292e-05
331,GTEX-QXCU-0226-SM-2TC5W,-0.00153925850983769,-0.0027193576974367,-0.00536911190240571,-0.00964010404331353,-0.00269399479111298,-0.00609876437267405,-0.0028975045996339397,-0.00952247394483777,-0.00251383010626699,-0.0033513400374056103,-0.0021722015402249302,-0.000641360058649524,-0.00440614796693368,-0.00231879652269828,-0.00146700966561741,-0.00256072133779756,-0.00907190489168503,-0.0036306695096795204,-0.00251244818783162,-0.0039462736225536,-0.0042483194147267,-0.00158519815495225,-0.00675852699574894,-2.4982586245639103e-05
332,GTEX-1HBPN-1026-SM-9YFLZ,-0.0014680511296099698,-0.00111494964117684,-0.00511918226009345,-0.00948038719140196,-0.00325416694543639,-0.00561563246442386,-0.00222744396108966,-0.00917825763469588,-0.00169257626033151,-0.0032879752988195397,-0.00221763990570571,-0.0009606605574120759,-0.0044821783333292104,0.00276526942410972,0.00111463266223359,-0.0021354493215444397,-0.00849411861416534,-0.00323008493893409,-0.00204467537433942,-0.000827243946530671,-0.00396351441125434,-0.00255324536241773,-0.00673584702933871,-2.06530023042841e-05
333,GTEX-OHPL-3026-SM-3MJGS,-0.00178836319305875,-0.0023972297954864,-0.00595113876145059,-0.0096295348730868,-0.0046009473933596,-0.00570011710725001,-0.00287559404792494,-0.00970009404010791,-0.0026190801393752,-0.00335892971609233,-0.00227144215528655,0.000151291162978145,-0.0024371521627033197,-0.000352189476222885,-0.0029048296303955104,-0.0025867578368742603,-0.00803970221633436,-0.00327017953609027,-0.0019441122507531398,-0.0033490140200741303,-0.0037439691332410603,-0.00278307155166624,-0.00686421299536759,-2.6954457992265697e-05
334,GTEX-1IKOE-0826-SM-ARZME,-0.0018582671577187801,-0.0018502282321351102,-0.00553461138935948,-0.009257076835193341,-0.00380946244259624,-0.00570920654726207,-0.00260504667681108,-0.00966048261762025,-0.00244231784611154,-0.0034842001212395898,-0.00228218790292627,-0.00144454533262814,-0.00440645441944306,-0.00123908102253161,-0.00310548400324985,-0.00172087213667373,-0.009045937538766091,-0.0036076473087518,-0.00258610611474242,-0.00336412529575488,-0.00408204353026926,-0.002797571847769,-0.00643454496636956,-2.3535552505857997e-05
335,GTEX-1C4CL-0126-SM-7IGN5,0.00117323397655701,-0.00263478994712247,-0.00599623998562945,-0.009010584596826,-0.00450442525911109,-0.00630294291209195,-0.00283279717775763,-0.00982139300995423,-0.00152842799223819,-0.00348053799071693,-0.00225911098942284,-0.00051130571627055,-0.0042545670381591,-0.00395161721841595,-0.0041776015159157,-0.0027303789292415603,-0.00845848478750863,-0.0035647166571440704,-0.00233965139093031,-0.00405520603892119,-0.00427060962696514,-0.00269095069810589,-0.0067507119375439,-2.6846400084172897e-05
336,GTEX-X4XY-1526-SM-4QASE,-0.000254791895292715,-0.00110756648989532,-0.0041969702832929,-0.00905508321294084,-0.00115508725450539,-0.00521984743624405,-0.0023345084633540803,-0.00925004990359364,-0.0018739074610499,-0.00264828779739575,-0.00195524958072113,2.79196659257242e-05,0.00320786198679249,0.0046343250059592295,0.0111707786823175,-0.00075759036637613,-0.00870428017184723,-0.00341102515256911,-0.00120874399568764,-0.00407669065011476,-0.00426341892705489,-0.00227790224303456,-0.00654546940235718,-7.30655206754233e-07
337,GTEX-147F4-1326-SM-5LU9V,0.00592883046996114,-0.0027933068810054398,-0.0052221679394731,-0.00970592730486597,-0.0037228460430231295,-0.00471399480154008,-0.00253728509036039,-0.00951933867627011,-0.00239941259818265,-0.00292075123003237,-0.000312369985076293,0.0036053580283984103,0.0012002556917299,-0.00238108299419908,-0.00106720622467097,-0.0023301745552460396,-0.008631739405408909,-0.0035490276516841205,-0.00102441684035782,-0.00399629421099973,-0.00426026880685452,-0.00229919093275646,-0.00619934594732692,-2.7047841877955604e-05
338,GTEX-1LB8K-1126-SM-DIPEP,-0.00144896130110152,-0.00170238933266587,-0.00489646188555643,-0.00915290629224735,-0.00329329197293175,-0.0054346093553857295,-0.00288837247907059,-0.0095024355444416,-0.00218957865921306,-0.00311804838435423,-0.00202023564603296,-0.000859250444390122,-0.00438880962035014,-0.00424586306038857,-0.00227732427578453,-0.00225663985385591,-0.00871556194808633,-0.0035740025459472602,-0.00224421713854832,-0.00407834226364903,-0.00427060962696514,-0.0026238786971903697,-0.00696445591579191,-2.6288646353381e-05
339,GTEX-OIZG-0426-SM-3LK5W,-0.00108871492214726,-0.00266559057075642,-0.00471064268184973,-0.00876219952809635,-0.0041132570222337204,-0.0056961793737671605,-0.00310775246460226,-0.00940545777402672,0.00187573765896306,-0.00304236451931024,-0.0022179483738324303,-0.000927502977807235,-0.00036057256983372597,-0.0029028494170226103,-0.00325894350645682,-0.00245331569385015,-0.00885578120677602,-0.00218672763552955,-0.00210226275442372,-0.0039560814041569295,-0.00425474093635095,-0.0021603210031136398,-0.00662255451581309,-2.8316209155653803e-05
340,GTEX-ZAB5-2026-SM-5L3EQ,-0.00197483972393345,-0.00298789398296997,-0.005595121213164671,-0.0092570998312722,-0.00422185870505685,-0.00633971979648974,-0.00273351177399688,-0.009738522143864071,-0.00261003446117322,-0.0033958432183047397,-0.00224272827101055,-0.000705919433300418,-0.00452657015890265,-0.0033288156724232396,-0.0026334107053106104,-0.00271188653337769,-0.00878771073855699,-0.00319431955199822,-0.00237054692576314,-0.00403604211217253,-0.00427060962696514,-0.00276974467076987,-0.0069598077133709,-2.6948304956855104e-05
341,GTEX-1QW4Y-1926-SM-E8VO3,-0.000825522420932163,-0.0027189083407672897,-0.00516223313059579,-0.00867418661407855,-0.00341883138484595,-0.00590353620475741,-0.00295418361616532,-0.00975520342462298,-0.00234447364774451,-0.0028997236151109,-0.00191464509226105,-0.00106078937220594,-0.00462274242143765,-0.00192444587135918,-0.00105425304621591,-0.00246229960329922,-0.00866242416027233,-0.00283157479353839,-0.00242177926904482,-0.0039048935406548295,-0.00427060962696514,-0.00127227322893314,-0.0064866571564783605,-2.02802630638787e-05
342,GTEX-14JG6-2026-SM-6EU2E,-0.00217224592301149,-0.00264021376170163,-0.00535676241808848,-0.00876022012375644,-0.00420252776933946,-0.006142478353098411,-0.00306873479147243,-0.00962838730788537,-0.00259634917521875,-0.00343743113181783,-0.0022792860210742,-0.0009437190954950471,-0.0036607973252624202,-0.0021854391384022,-0.00353381872300669,-0.0026442510033713603,-0.00904669457270948,-0.00358678485449355,-0.00251467188523123,-0.00407297249268778,-0.00427060962696514,-0.002797571847769,-0.00664323881772664,-2.8478724022137895e-05
343,GTEX-QDT8-1026-SM-43V6X,-0.00013657913965329298,-0.0017603014618974,-0.00526850113865256,-0.00943877939065378,-0.0032780502434940698,-0.0060909376459566894,-0.00314086109117672,-0.009713696202760691,-0.00196244422241523,-0.00334762613866939,-0.00226173188137296,-0.000856116265016282,0.00465102505401722,-0.00313614545294155,-0.00196625063843292,-0.0026650044109773,-0.0088747386538352,-0.00363642844880057,-0.00138552174849021,-0.0038833022493747296,-0.0037185490506205705,-0.002797571847769,-0.00657607915649838,-3.0135177143759302e-05
344,GTEX-17HHY-0526-SM-793BZ,-0.0014532597215247802,-0.00303369337267198,-0.0045574833560632294,-0.009179452765491291,-0.0043827980349792,-0.0059105620446603105,-0.00243779669543506,-0.009678839850681041,-0.0017670139620385198,-0.0028871519665993103,-0.00220658354318046,-0.0011443872873110699,-0.0014573699171781,-0.0035471818336878795,-0.00351592736238066,-0.00173223546863749,-0.00888337087370444,-0.00281765359456348,-0.00223863287684635,-0.0040703652885861604,-0.00426171460670332,-0.0027455968465365604,-0.0066750800750608,-2.56037793071302e-05
