i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
397,GTEX-PSDG-1326-SM-48TD2,0.788012036294,0.145648347749,0.0490101283459,0.0167573162607,0.000562736610353,0.0,0.0,1.82607877886e-06,0.0,1.21738585258e-06,2.13042524201e-06,0.0,0.0,0.0,0.0,4.26085048402e-06,0.0,0.0,0.0,0.0
398,GTEX-139TU-1326-SM-5LZXW,0.836970064469,0.106371746023,0.0430721101488,0.0130815225097,0.000488718742364,0.0,1.50839118014e-06,3.01678236027e-06,0.0,1.1312933851e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,GTEX-OIZI-1326-SM-3NB1B,0.837304205348,0.112377339476,0.0389803996912,0.0107480887252,0.000580904289448,0.0,0.0,7.24997553133e-06,0.0,9.06246941417e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.06246941417e-07,0.0,0.0,0.0
400,TCGA-EJ-5505-01A-01R-1580-07,0.558182783411,0.332124871899,0.0713260168804,0.0378412855627,0.000519856644021,0.0,0.0,0.0,0.0,4.53740212986e-06,0.0,0.0,0.0,0.0,0.0,6.48200304265e-07,0.0,0.0,0.0,0.0
401,TCGA-J4-8198-01A-11R-2263-07,0.539027378615,0.358209394654,0.0677863611966,0.0344929630309,0.000467294305577,0.0,0.0,0.0,0.0,1.50983620542e-05,0.0,0.0,0.0,0.0,1.50983620542e-06,0.0,0.0,0.0,0.0,0.0
402,TCGA-G9-6384-11A-01R-1858-07,0.619718037116,0.296687156165,0.0634102545295,0.0198706080833,0.000313357294799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86811413482e-07,0.0,0.0
403,TCGA-FC-A5OB-01A-11R-A29R-07,0.482785234873,0.422391783661,0.0647490083715,0.0298543519883,0.000215699301056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92180547374e-06,0.0,0.0,0.0
404,TCGA-HC-7738-01A-11R-2118-07,0.621431545969,0.284667057277,0.0654233722087,0.0281548026894,0.000322616571718,0.0,0.0,0.0,0.0,6.05284374705e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,TCGA-KK-A6E2-01A-11R-A311-07,0.581227529599,0.324293346834,0.0604607454884,0.0335335271024,0.000480567841017,0.0,0.0,0.0,0.0,3.42650867035e-06,0.0,0.0,0.0,0.0,8.56627167588e-07,0.0,0.0,0.0,0.0,0.0
406,TCGA-G9-6364-01A-21R-1789-07,0.594156190102,0.314378343951,0.0591989244287,0.0317637143127,0.000501629998192,0.0,0.0,0.0,0.0,1.19720763292e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,TCGA-KK-A8I5-01A-11R-A36G-07,0.554217831108,0.356220322705,0.0651737559451,0.0239811421804,0.000401189363299,0.0,0.0,0.0,6.39855443858e-07,1.91956633157e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.19927721929e-06,0.0,0.0,0.0
408,TCGA-EJ-5516-01A-01R-1580-07,0.60318647424,0.321095444254,0.0482264627734,0.0271107123613,0.000370288772154,0.0,0.0,0.0,0.0,7.29959945107e-06,0.0,0.0,0.0,0.0,0.0,2.65439980039e-06,0.0,6.63599950097e-07,0.0,0.0
409,TCGA-EJ-7792-11A-01R-2118-07,0.632718846778,0.292958625822,0.0545501681079,0.0194092810045,0.000357049312328,0.0,0.0,0.0,0.0,2.67954455781e-06,0.0,0.0,0.0,0.0,0.0,3.34943069726e-06,0.0,0.0,0.0,0.0
410,TCGA-HC-A632-01A-11R-A29R-07,0.603296543328,0.309679543169,0.0615934836695,0.0250143917739,0.000413556720131,0.0,0.0,0.0,0.0,2.48134032079e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,TCGA-KC-A4BV-01A-31R-A26U-07,0.597490595591,0.312237730957,0.0626115641921,0.0272213078554,0.000438091370097,0.0,0.0,0.0,0.0,7.1003463549e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,TCGA-V1-A8MG-01A-11R-A36G-07,0.6119144292,0.290244772741,0.0704155463655,0.0267074226313,0.000712950611967,0.0,0.0,0.0,6.96921419322e-07,4.18152851593e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,TCGA-HC-A631-01A-11R-A29R-07,0.641259169361,0.238947704499,0.0778520580473,0.0410681908496,0.000871900870827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76372755685e-07,0.0,0.0
414,TCGA-EJ-7318-01B-11R-A32O-07,0.581266736562,0.32997844042,0.063088497861,0.0251431052834,0.000521227920022,0.0,0.0,0.0,6.63984611493e-07,1.32796922299e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,TCGA-EJ-A46G-01A-31R-A26U-07,0.545080738508,0.357859686535,0.0665584330942,0.0281913479186,0.00229480374572,0.0,0.0,0.0,0.0,6.51747726704e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43384499875e-05,0.0
416,TCGA-CH-5769-11A-01R-1580-07,0.653122318094,0.250904599541,0.0689525201215,0.0265631885974,0.000454474288498,0.0,0.0,0.0,7.24839375594e-07,2.17451812678e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,TCGA-EJ-A6RC-01A-11R-A32O-07,0.60910143159,0.295552577124,0.0690142953286,0.0257952354999,0.000533603905935,0.0,0.0,0.0,0.0,1.71393117538e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14262078359e-06,0.0,0.0
418,TCGA-EJ-5509-01A-01R-1580-07,0.586532915877,0.315351332096,0.0680630207096,0.0296316804715,0.000413175074759,0.0,0.0,0.0,0.0,4.24079988756e-06,0.0,0.0,0.0,0.0,0.0,3.63497133219e-06,0.0,0.0,0.0,0.0
419,TCGA-G9-7523-01A-11R-2263-07,0.65938410591,0.225969608407,0.0740885827262,0.0394193456803,0.00113510637491,0.0,0.0,0.0,0.0,2.70908442699e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41816885398e-07,0.0,0.0
420,TCGA-G9-6332-01A-11R-1789-07,0.561860025264,0.340323153853,0.065593124399,0.031682656642,0.000540282083322,0.0,0.0,0.0,7.57758882639e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,TCGA-HC-A8CY-01A-11R-A36G-07,0.63039262454,0.244184235676,0.0840755184641,0.040645188788,0.000699973607553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63928245328e-06,8.19641226642e-07
422,TCGA-HC-8266-01A-11R-2263-07,0.648378200037,0.275019789292,0.0551795260843,0.0210655529345,0.00035363892478,0.0,0.0,0.0,0.0,1.31709096752e-06,0.0,1.97563645128e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,TCGA-CH-5767-11B-01R-1789-07,0.676451642588,0.256918267931,0.0505598566545,0.0156934646639,0.000375610656694,0.0,0.0,0.0,0.0,1.15750587579e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,TCGA-CH-5794-01A-11R-1580-07,0.571543025623,0.316369905727,0.0736283114877,0.0376282227064,0.000829818478103,0.0,0.0,0.0,0.0,7.15977979381e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,TCGA-EJ-8472-01A-11R-2403-07,0.612227257938,0.266621695791,0.0747647656201,0.0459245212327,0.000459294510486,0.0,0.0,0.0,0.0,8.21635975824e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.64327195165e-06,0.0,0.0,0.0
426,TCGA-KK-A8IH-01A-11R-A36G-07,0.587572418932,0.280671091857,0.100635544345,0.0288112517999,0.00230487259846,0.0,0.0,0.0,0.0,4.82046853577e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,TCGA-G9-6333-01A-12R-1965-07,0.541610506535,0.35951410175,0.07282148326,0.0256116556543,0.000440671444121,0.0,0.0,0.0,0.0,1.5813568569e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,TCGA-VN-A88R-01A-11R-A36G-07,0.527387176463,0.343902679036,0.0932818987761,0.0346199214552,0.000807046287268,0.0,0.0,0.0,1.27798303605e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,TCGA-EJ-5514-01A-01R-1580-07,0.60332284251,0.271344938944,0.0794351381274,0.0431555587678,0.00274070034462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21306666053e-07,0.0,0.0,0.0,0.0,0.0
430,TCGA-CH-5765-01A-11R-1580-07,0.612250444865,0.286497367295,0.0727598752646,0.0280098248725,0.000481575627895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12075052832e-07,0.0,0.0,0.0,0.0
431,TCGA-HC-7078-01A-11R-2118-07,0.599578911487,0.321290150617,0.0529974364347,0.0256888340423,0.000441463763129,0.0,0.0,0.0,0.0,2.56292460452e-06,0.0,0.0,6.40731151131e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,TCGA-VP-A87C-01A-11R-A352-07,0.669397129935,0.256608015669,0.0530060930207,0.0189208139094,0.00205201231932,0.0,0.0,7.24324856801e-07,0.0,6.51892371121e-06,7.24324856801e-07,6.51892371121e-06,0.0,0.0,0.0,1.4486497136e-06,0.0,0.0,0.0,0.0
433,TCGA-XJ-A83G-01A-11R-A352-07,0.582463575066,0.311213339306,0.0767045454545,0.0291806158054,0.000434977367031,0.0,0.0,0.0,2.94700113165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,TCGA-G9-6384-01A-11R-1789-07,0.558943886399,0.365581833541,0.0534333165788,0.0211659565733,0.000871717408295,0.0,0.0,0.0,0.0,2.63159972316e-06,0.0,0.0,0.0,0.0,6.57899930789e-07,0.0,0.0,0.0,0.0,0.0
435,TCGA-G9-6366-01A-11R-2118-07,0.518520191976,0.374795427913,0.0780950458494,0.0277208747734,0.000867872690881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86796951238e-07,0.0
436,TCGA-CH-5772-01A-11R-1580-07,0.593638191923,0.316070969294,0.0621435399932,0.0278762384028,0.000270367137776,0.0,0.0,0.0,0.0,0.0,6.9324907122e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,TCGA-CH-5790-01A-11R-1580-07,0.585801460391,0.324287699845,0.0624090734107,0.0271314893176,0.000367957972397,0.0,0.0,0.0,1.54604190083e-06,7.73020950414e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,TCGA-KK-A8IB-01A-11R-A36G-07,0.703133763522,0.223685108865,0.0522625717751,0.0202906928889,0.000626586805562,0.0,0.0,0.0,0.0,6.38072103424e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38072103424e-07,0.0,0.0
439,TCGA-YL-A8SJ-01B-11R-A37L-07,0.662798240575,0.236835818172,0.0677605988045,0.0301659918183,0.0024192482161,0.0,0.0,0.0,0.0,1.62365652088e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86584885923e-06,0.0,0.0
440,TCGA-CH-5761-01A-11R-1580-07,0.641638033142,0.252715758296,0.0736017670069,0.0286425093274,0.00339955380856,0.0,0.0,0.0,0.0,2.37841917577e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,TCGA-G9-7509-01A-11R-A41O-07,0.561519899918,0.341571246463,0.0640499669274,0.0310690777868,0.0017878304865,0.0,0.0,0.0,6.59472698819e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31894539764e-06,0.0
442,TCGA-EJ-7791-01A-11R-2118-07,0.592167964463,0.315673320491,0.0716996233638,0.0201698932741,0.00028858178087,0.0,0.0,0.0,0.0,6.16627736902e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,TCGA-CH-5744-01A-11R-1580-07,0.561537976127,0.334253996146,0.0600847770265,0.043706404027,0.000416239909519,0.0,0.0,0.0,6.06763716501e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,TCGA-EJ-5515-01A-01R-1580-07,0.571610928449,0.351004257916,0.0563734356149,0.0206375220693,0.000373182335946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73614324813e-07,0.0,0.0
445,TCGA-KK-A5A1-01A-11R-A29R-07,0.625643136109,0.266312466819,0.0729053578557,0.0345307812288,0.000597557914144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07000728428e-05,0.0
446,TCGA-HC-7747-11A-01R-2118-07,0.565349274536,0.324525399708,0.0816506518347,0.0265640728533,0.00191060106811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,TCGA-V1-A8MU-01A-11R-A37L-07,0.602127205636,0.309226093787,0.0640513399892,0.0241201699049,0.000472766240126,0.0,0.0,0.0,0.0,6.06110564265e-07,0.0,6.06110564265e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.21222112853e-06,0.0
448,TCGA-XK-AAIW-01A-11R-A41O-07,0.601311886714,0.294884279685,0.05930387081,0.0439333212847,0.000531558636233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08304009015e-05,0.0,0.0,4.25246908987e-06,0.0
449,TCGA-HC-7821-01A-12R-2118-07,0.581539890644,0.294117326106,0.0636970824998,0.0599500348174,0.000682025424544,0.0,0.0,0.0,0.0,1.22764576418e-05,0.0,1.36405084909e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,GTEX-139T6-1526-SM-5P9G6,0.715462865894,0.214630516084,0.0544432138258,0.0151310025744,0.00033105586635,0.0,0.0,0.0,1.34575555427e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,GTEX-V1D1-1926-SM-4JBGX,0.583031447635,0.285910813464,0.107702744679,0.0227133680405,0.000638644185729,0.0,0.0,9.93998732652e-07,0.0,1.9879974653e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,GTEX-WFG8-1826-SM-4LVM4,0.699316416713,0.236060013286,0.0486914568926,0.0154092468951,0.00052041719091,0.0,0.0,0.0,6.12255518718e-07,1.22451103744e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.12255518718e-07,0.0,0.0,0.0
453,GTEX-WZTO-0926-SM-4PQZ3,0.561798663384,0.333392613437,0.0813005979599,0.0230657755892,0.000441786844882,0.0,0.0,0.0,0.0,5.62785789659e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,GTEX-RWSA-2026-SM-47JX8,0.60393968952,0.317674321204,0.0600948688699,0.0179170730901,0.000369914196439,0.0,0.0,0.0,1.37770650443e-06,2.75541300886e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,GTEX-13NYS-1026-SM-5KLZT,0.784784305135,0.147756800789,0.049326195985,0.0177082905503,0.000418931314431,0.0,0.0,0.0,0.0,5.47622633243e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,GTEX-13O61-1726-SM-5KM46,0.715747014479,0.218857125967,0.0496985436196,0.0151625238611,0.000529292926516,0.0,0.0,0.0,2.74957364424e-06,6.87393411059e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06218023318e-06,0.0,0.0
457,GTEX-111YS-1726-SM-5GIED,0.761357853744,0.179887988089,0.044433303989,0.013907113768,0.000412985408856,0.0,0.0,0.0,7.55000747451e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,GTEX-131XF-1926-SM-5DUW4,0.790585911537,0.152653931799,0.0438800914747,0.0124226914455,0.000446859404513,0.0,1.50204841853e-06,0.0,0.0,6.75921788339e-06,0.0,0.0,0.0,0.0,2.2530726278e-06,0.0,0.0,0.0,0.0,0.0
459,GTEX-WFG7-1826-SM-3GIL1,0.622133697878,0.28110761275,0.077391858372,0.0190321842351,0.000334028194454,0.0,0.0,0.0,0.0,6.1857073047e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,GTEX-145LT-0626-SM-5O99E,0.615132489402,0.295887259855,0.0694077871376,0.0190023532777,0.000569448178229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62149044453e-07,0.0,0.0
461,GTEX-11TUW-2126-SM-5GU7B,0.590620580252,0.327480891678,0.0621981435575,0.0188959552722,0.000801301599038,0.0,0.0,0.0,0.0,2.50211272143e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.25528180357e-07,0.0,0.0,0.0
462,GTEX-11EQ9-1726-SM-5HL6U,0.646444273381,0.242501191907,0.091544483661,0.0192332403425,0.000273808422972,2.40182827168e-06,0.0,0.0,0.0,6.0045706792e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,GTEX-11ZUS-2126-SM-5N9E6,0.712974223646,0.19896076715,0.0656289957183,0.0218836681128,0.00055021550699,0.0,0.0,0.0,0.0,2.12986647867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,GTEX-ZVP2-0826-SM-59HJ6,0.641565824144,0.246275686203,0.0914392759705,0.0195428354428,0.00117425672837,0.0,0.0,5.30377926095e-07,5.30377926095e-07,0.0,0.0,0.0,0.0,0.0,1.06075585219e-06,0.0,0.0,0.0,0.0,0.0
465,GTEX-YB5E-1826-SM-5IFI4,0.591227946543,0.29708504266,0.0873148264667,0.0238230186495,0.000548158961065,0.0,0.0,0.0,1.00671985503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,GTEX-YJ8A-1126-SM-5IFJU,0.75751596859,0.197814430794,0.0339169559173,0.0104905165542,0.000261454292332,0.0,0.0,0.0,6.73851268896e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,GTEX-145LV-1226-SM-5S2QH,0.742007139937,0.186397299662,0.0563308683552,0.0147563452669,0.000506698087077,0.0,0.0,0.0,0.0,1.6486922573e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,GTEX-XMK1-1026-SM-4B65H,0.6382444462,0.288989327576,0.0569612243917,0.015362919336,0.00044097728967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10520623977e-06,0.0,0.0,0.0
469,GTEX-QMRM-1426-SM-4R1K8,0.705843505662,0.228692550034,0.0496875535955,0.0152611619263,0.000512382214359,0.0,0.0,1.42328392878e-06,0.0,1.42328392878e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,GTEX-11P7K-0626-SM-5985Z,0.605258489475,0.312286011304,0.0594331243562,0.0225824229759,0.000439360555948,0.0,0.0,0.0,5.91333184317e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,GTEX-Q2AI-1126-SM-48U19,0.668866809821,0.215945215129,0.0901388368156,0.0246878443937,0.00035618119227,0.0,0.0,5.68072076985e-07,0.0,4.54457661588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,GTEX-132QS-1126-SM-5P9GC,0.709426912639,0.233566952407,0.0402573502646,0.016549371786,0.000198779846256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3305683521e-07,0.0,0.0
473,GTEX-ZTTD-2726-SM-57WFA,0.555886666647,0.338351289595,0.0861468331379,0.017722671569,0.00189081017845,0.0,0.0,0.0,0.0,5.76290819399e-07,0.0,0.0,5.76290819399e-07,5.76290819399e-07,0.0,0.0,0.0,0.0,0.0,0.0
474,GTEX-XPVG-2026-SM-4B65E,0.749946664506,0.202764184347,0.0381992393559,0.00874261089786,0.000343441994411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10254251817e-06,0.0,2.75635629544e-06,0.0,0.0
475,GTEX-13RTJ-2126-SM-5S2PZ,0.767299174455,0.1095321159,0.114463889182,0.00836482747543,0.000336868052096,0.0,0.0,0.0,0.0,1.87496132892e-06,0.0,0.0,0.0,1.24997421928e-06,0.0,0.0,0.0,0.0,0.0,0.0
476,GTEX-WOFM-0326-SM-4OOSL,0.555671757418,0.360594956499,0.0664013711524,0.0169722072529,0.000350381922957,0.0,0.0,0.0,0.0,0.0,5.99512795935e-06,0.0,0.0,6.66125328816e-07,0.0,0.0,1.99837598645e-06,6.66125328816e-07,0.0,0.0
477,GTEX-132NY-2826-SM-5P9G2,0.54144997145,0.362262565157,0.0701688887201,0.0255630118627,0.000555562810056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,GTEX-XGQ4-1826-SM-4AT6F,0.704139902727,0.199195407819,0.0769807231996,0.0192145757257,0.00046533239816,0.0,0.0,0.0,0.0,1.35271045977e-06,0.0,0.0,0.0,1.35271045977e-06,0.0,6.76355229883e-07,6.76355229883e-07,0.0,0.0,0.0
479,GTEX-Y8E4-2126-SM-5RQHO,0.451903106769,0.358174796933,0.166118378865,0.0219381479294,0.00186327247613,0.0,0.0,0.0,0.0,2.29702791387e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,GTEX-QV44-1526-SM-4R1KI,0.712992043593,0.207975490129,0.0603429682056,0.0182757617039,0.000408925480147,0.0,2.40544400086e-06,8.01814666954e-07,0.0,8.01814666954e-07,0.0,0.0,0.0,8.01814666954e-07,0.0,0.0,0.0,0.0,0.0,0.0
481,GTEX-U3ZM-0926-SM-4DXSW,0.603357238853,0.272190467706,0.10401617072,0.0201340896473,0.000284649875221,0.0,0.0,0.0,2.17289981085e-06,1.41238487705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08644990542e-06,0.0,0.0
482,GTEX-UTHO-2726-SM-4JBH9,0.700406054252,0.220793109265,0.0607442955875,0.017503674343,0.000531881836679,0.0,0.0,1.61420891253e-06,0.0,8.07104456266e-07,0.0,0.0,0.0,1.61420891253e-06,0.0,1.69491935816e-05,0.0,0.0,0.0,0.0
483,GTEX-SJXC-2026-SM-4DM6N,0.596287615221,0.31976478932,0.0610838546183,0.022431288772,0.000430289807753,0.0,0.0,0.0,5.40565085117e-07,1.62169525535e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,GTEX-S95S-1026-SM-4B64M,0.68767730314,0.250483699373,0.0490862405811,0.0124669029504,0.000279180322125,0.0,1.66840829955e-06,0.0,5.56136099851e-07,3.89295269896e-06,0.0,0.0,0.0,0.0,0.0,5.56136099851e-07,0.0,0.0,0.0,0.0
485,GTEX-14E6E-1126-SM-5S2R4,0.67445873721,0.212966838804,0.0971881075068,0.0149513656103,0.000419719126668,0.0,0.0,0.0,1.12827722223e-06,0.0,0.0,5.07724750002e-06,0.0,5.64138611113e-07,0.0,8.4620791667e-06,0.0,0.0,0.0,0.0
486,GTEX-13FTW-1226-SM-5LZZ1,0.610420800019,0.319222315945,0.0537042757179,0.0163722333765,0.000279780927376,0.0,0.0,0.0,0.0,5.94014707804e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,GTEX-14BMV-2326-SM-5RQJ4,0.635908202477,0.270358183711,0.0716558843979,0.0212669228524,0.000808755617023,0.0,0.0,0.0,6.83648027915e-07,1.36729605583e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,GTEX-13FXS-2826-SM-5LZYC,0.601167912885,0.292562830329,0.069553100363,0.0361007784066,0.000608851280383,0.0,0.0,0.0,3.26336827158e-06,1.86478186947e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.32390934736e-07,0.0,0.0,4.66195467368e-07
489,GTEX-148VJ-1826-SM-5Q5DV,0.663540019484,0.246329082324,0.0746532560584,0.0151814723258,0.000295431229888,0.0,0.0,0.0,0.0,7.38578074719e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,GTEX-11OF3-1726-SM-5GU5Q,0.652050630193,0.263571222544,0.0646893162914,0.0192647786702,0.000417168335684,0.0,0.0,0.0,0.0,2.06518978061e-06,0.0,0.0,0.0,0.0,0.0,4.81877615477e-06,0.0,0.0,0.0,0.0
491,GTEX-WK11-2626-SM-4OOSK,0.781412398775,0.169785608918,0.0286349900691,0.0198481240354,0.000312745929704,0.0,0.0,0.0,0.0,6.13227313145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,GTEX-146FQ-1726-SM-5QGPX,0.556608146597,0.346621257102,0.0722289365421,0.0239515363402,0.000587712292229,0.0,0.0,0.0,0.0,1.80834551455e-06,0.0,0.0,0.0,0.0,0.0,6.02781838183e-07,0.0,0.0,0.0,0.0
493,GTEX-ZTX8-1026-SM-5EGHD,0.676221266008,0.259714991136,0.0479725222476,0.0157302233678,0.000356060526587,0.0,0.0,6.17089300844e-07,1.23417860169e-06,1.85126790253e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.17089300844e-07,6.17089300844e-07,0.0,0.0
494,GTEX-11O72-2726-SM-5HL6K,0.683185539604,0.250210605211,0.0518256209352,0.0144031417583,0.000371676349154,0.0,0.0,0.0,0.0,2.73291433202e-06,0.0,0.0,0.0,6.83228583004e-07,0.0,0.0,0.0,0.0,0.0,0.0
495,GTEX-OOBJ-2026-SM-3NB1R,0.71994230028,0.198007726643,0.0554076201293,0.0261178769092,0.000508293047493,0.0,7.35590517356e-07,7.35590517356e-07,6.6203146562e-06,7.35590517356e-07,7.35590517356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,GTEX-RM2N-1126-SM-48FCY,0.809741242132,0.141366768309,0.0379663089574,0.0106513235767,0.000267302129794,0.0,0.0,7.83877213473e-07,0.0,6.27101770779e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,GTEX-X5EB-1826-SM-4E3K8,0.577259022719,0.343524223594,0.0611042949507,0.0177603557715,0.000351461612118,0.0,0.0,0.0,6.41353306786e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,GTEX-13OW8-0426-SM-5J2NR,0.701348542372,0.22037965333,0.0614138221298,0.0163865935991,0.000467265637079,0.0,0.0,0.0,6.87155348645e-07,2.74862139458e-06,0.0,0.0,0.0,0.0,0.0,6.87155348645e-07,0.0,0.0,0.0,0.0
499,GTEX-11WQK-2726-SM-5EQMU,0.722508430021,0.200383955279,0.0574882585104,0.0193582315883,0.000261124600928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
