i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
30,GTEX-1GZHY-3026-SM-7MXVA,0.07535198476364662,0.0733434870740734,0.07844032185137677,0.031339368526114936,0.017433558897789057,0.05987251908051434,0.00036943530257654855,0.6147692422756418,0.03770622044960534,0.011373861778661086
31,GTEX-131YS-3126-SM-5KLYT,0.023996306569422546,0.02225540457706487,0.022015565681134094,0.009549042726337638,0.004670592990225294,0.06379497697110979,9.051764657812084e-05,0.8396919747691073,0.009666276869487256,0.004269341199532961
32,GTEX-WL46-2826-SM-3LK81,0.07890318651531991,0.07467466035093834,0.07925922099783829,0.031574967573659116,0.01704627155490014,0.05284614977977382,0.00012032482161620458,0.6161525090823516,0.0373487472333287,0.012073962090273678
33,GTEX-13G51-0011-R1a-SM-5LZYR,0.036717118117654594,0.03985832381892372,0.037729296874276765,0.01623542683001736,0.010572480384023709,0.13792472545622939,8.219428123937656e-05,0.6943687776432161,0.01797185033485635,0.008539806259562585
34,GTEX-1HR9M-0011-R5a-SM-ARU72,0.05328100685504668,0.06065436362976743,0.05083105915336889,0.027200574059993897,0.018780826363355388,0.1463759215378143,0.0051610064647179335,0.5916326394514433,0.027771682584750896,0.018310919899741217
35,GTEX-11GSP-0011-R5a-SM-57WBE,0.036055734436946166,0.03705564609685403,0.03114465286782622,0.01516800486639601,0.009069114764789834,0.07610602931951625,0.0006003324479470566,0.7712440206192505,0.015467623043571976,0.008088841536902
36,GTEX-16YQH-0011-R10b-SM-7LT8U,0.033044867713213494,0.03269905782140312,0.032843966946070335,0.014184717974732648,0.007419172067682615,0.07247441426868446,0.00014354267849838739,0.7858252091776244,0.014880200392048775,0.006484850960041661
37,GTEX-13IVO-0011-R10a-SM-5LZY3,0.03855111274085917,0.038827176184458245,0.03674254390914795,0.017074434536610925,0.009713143297535597,0.09461076664870427,0.002256816767757897,0.7357432847671296,0.01789986101853853,0.008580860129257975
38,GTEX-13VXU-3026-SM-5LU3K,0.08050273373794134,0.0749759739480547,0.08088868525647569,0.03309567084138953,0.017907946698769734,0.05031054085378101,9.641399384086589e-05,0.6109795079481507,0.039140265081310674,0.01210226164028565
39,GTEX-1HGF4-0011-R5b-SM-CM2ST,0.03847300107666454,0.038790671900834635,0.03377360096064519,0.01766990510337533,0.01035434074434817,0.09174677779989798,0.00039372236743508214,0.7432643763815384,0.0164288764540343,0.00910472721122632
40,GTEX-1EN7A-0011-R6b-SM-9QEHW,0.043623769399374165,0.04590122221827878,0.04719019750414422,0.021914402869301738,0.01457927684273672,0.1536535399176296,0.01402491171318846,0.6262821306694492,0.023882509750625468,0.008948039115271726
41,GTEX-1B8SF-0011-R6b-SM-7MXUD,0.03908320926180113,0.037406826594895,0.03531598356918179,0.016275445568620428,0.009301869889101168,0.07791134880476097,0.0004835173698324715,0.7609647340355019,0.015937939709938148,0.007319125196366955
42,GTEX-13JUV-0011-R1a-SM-5LZY4,0.043485747772673555,0.044566690352006416,0.04208649646715261,0.01846021533623168,0.011384217982520721,0.09607153908977877,0.0001363824573991576,0.7123444720904464,0.02094382558794394,0.010520412863846767
43,GTEX-16YQH-0011-R5b-SM-7938U,0.027893820702568323,0.02715296221893472,0.023825870294082754,0.011220853070480975,0.00583687403487631,0.056206451791640036,9.558620292664302e-05,0.8312546297302943,0.010777432366387455,0.005735519587808695
44,GTEX-12WSC-0011-R9a-SM-5GU4U,0.038111158190854456,0.04787861866463777,0.04325579762772,0.01815606741581096,0.012687859747415854,0.1040268577234183,0.00036476015350908646,0.6997705307887429,0.021559246801140294,0.014189102886750215
45,GTEX-ZDXO-0011-R2b-SM-4WKFG,0.02477882237704193,0.03373042625498517,0.030364959772463198,0.012283281296060109,0.008149002607945554,0.13864397029210057,0.0022910527318432527,0.723969656294958,0.01381374926706242,0.011975079105539766
46,GTEX-12WSM-0011-R11a-SM-5DUX8,0.07726016245145624,0.0758184318195058,0.07903538164365302,0.03248675603224818,0.01828985786905175,0.06537115978756203,4.655701045283652e-05,0.6005581117763976,0.03871464750183516,0.012418934107837148
47,GTEX-13FLV-0011-R10b-SM-5LZZ2,0.02795497515779692,0.02920933752541269,0.02744722792503393,0.011995301379259282,0.006367828400473897,0.08610835172656778,8.099527138003079e-05,0.792470160577873,0.012785576826034036,0.005580245210168361
48,GTEX-1PIIG-2826-SM-DTX7O,0.07651751854178071,0.07130320810742959,0.07823880146291287,0.03177211138433708,0.01822513887442779,0.06295322915229382,0.0009617914189621602,0.6100739794553203,0.0383094371661297,0.01164478443640602
49,GTEX-14JIY-0011-R8a-SM-6AJAP,0.04360856265572627,0.04317061980298095,0.04178343272976386,0.01807709923790586,0.010773926951708994,0.10619306067671919,0.0019106826574910223,0.7048295446159389,0.020427781450242648,0.00922528922152198
50,GTEX-ZAB4-0011-R9a-SM-4SOKG,0.02585471635580593,0.024969602113278675,0.028739333298782203,0.014042203784381495,0.010939347250936529,0.5180696095520432,0.0017077899516245517,0.35026680575591995,0.02123111645156682,0.004179475485660806
51,GTEX-1GZHY-0011-R11a-SM-C1YRQ,0.08115624599563923,0.07920563572606203,0.08459373841135505,0.034312349852629286,0.019366562201776374,0.0468668842871304,0.0009377433093025178,0.5984888709009774,0.04256202604645319,0.012509943268674485
52,GTEX-18464-0011-R10a-SM-72D6X,0.02880385210226806,0.028615115976280654,0.026090411829786258,0.011432828425583647,0.005800900830078568,0.07372660826862658,5.277148343531559e-05,0.8083292791428056,0.011514143243380735,0.00563408869775471
53,GTEX-145LS-0011-R5a-SM-5SI65,0.031109141631436008,0.0319832245964061,0.02681611567815583,0.012720029719271577,0.007276311397460536,0.06733979581229156,0.004078724914657843,0.7979249294479426,0.013044715360323698,0.007707011442054403
54,GTEX-13N1W-0011-R4a-SM-5MR52,0.0381488965638542,0.037683538924861544,0.03963638965009314,0.016636993884504098,0.009291865003613143,0.09634352237763279,0.0005439930932394061,0.7333710333233098,0.02081797904647966,0.007525788132412328
55,GTEX-X4XY-3026-SM-EWRM9,0.028332060732876342,0.027355694045172196,0.026708409786797536,0.011747493630461299,0.006265702708859753,0.04760573705581505,0.004413164762541014,0.82898161160123,0.012655352990493527,0.005934772685753482
56,GTEX-11GSP-0011-R1a-SM-9QEJ3,0.03528881112805587,0.037612752844003956,0.034571496295153006,0.015315213210450198,0.008791417085465448,0.09086133265617871,0.002089891504895941,0.750947705220391,0.016048528497239225,0.008472851558166572
57,GTEX-11DZ1-0011-R8b-SM-DNZZI,0.04739687715459699,0.043094156213365035,0.04501191231234651,0.020378452121863393,0.012266830100189205,0.08796065158469478,0.0009764494934664667,0.7116521904576026,0.022601255741009803,0.008661224820865227
58,GTEX-11EMC-0011-R8b-SM-DO91Z,0.016823780466257824,0.024716918151508362,0.022194974383971625,0.008471120072573867,0.006464097655697196,0.08553050841619635,0.027096905926596523,0.7891637330840581,0.009717584542032387,0.009820377301107599
59,GTEX-13OW5-0011-R6b-SM-5O9BW,0.05952592073761993,0.06177267840465755,0.05150911688040504,0.028717285217032373,0.020628747088159483,0.16939629069351672,0.0019006826279229171,0.5617362634506624,0.032262660545798724,0.012550354354224889
60,GTEX-17EVQ-2826-SM-7IGQK,0.033188845019414236,0.03175057759515969,0.03069717900288599,0.014305557488603455,0.007997622962188061,0.08865369074752477,0.007995049711473494,0.7637481370316378,0.015056340271070964,0.00660700017004143
61,GTEX-1EN7A-0011-R5a-SM-9QEH6,0.04093939734963802,0.044030026061101755,0.04212944546964615,0.020183310797127946,0.013226606685284512,0.20210755061021804,0.022706110747408647,0.581692302989244,0.022309854752825545,0.010675394537505309
62,GTEX-13N2G-0011-R2a-SM-5MR4Q,0.04142399255555461,0.042815898137865314,0.043915349840785545,0.01955382910743598,0.01287764756001606,0.20473713822409864,0.00012748690001097973,0.6044722272095546,0.021869715183568103,0.008206715281110055
63,GTEX-1JJ6O-0011-R11b-SM-EXUS2,0.0683609236501026,0.06712954025975638,0.07024301533151459,0.029123406240937004,0.017038859826117615,0.09544226606352627,0.00045252987045164275,0.6052072624200678,0.03537079346190658,0.011631402875619513
64,GTEX-15CHQ-0011-R1a-SM-COH27,0.04796542997573997,0.049540813069858546,0.0503164013543622,0.022316574425803818,0.01410904275961215,0.11305235730098377,0.004081620428742153,0.6617025406738315,0.026187650621017078,0.010727569390048841
65,GTEX-1H3NZ-0011-R6b-SM-A9G1N,0.04759983491146189,0.04533756488392734,0.04590731408246747,0.020106843566292342,0.011729796228165067,0.08457663939462302,0.0006701101685019078,0.7145346508801341,0.021237340955437355,0.008299904928989355
66,GTEX-1F52S-0011-R7b-SM-9QEH8,0.04181368471065315,0.04405185434141977,0.04161505967461048,0.020574758179251838,0.013133947027708337,0.15429432669598322,0.006579604649181781,0.6458057599940928,0.022032924217617485,0.010098080509481232
67,GTEX-1H4P4-0011-R1b-SM-CL54V,0.018386941026752947,0.02249518907016508,0.025338734775942867,0.008867610114898035,0.006156279812811653,0.10245059103722871,0.006700337573116709,0.7937326541161782,0.011018644779100242,0.004853017693805646
68,GTEX-14ABY-0011-R9a-SM-5PNZK,0.03071274177951651,0.036950781785455765,0.03652080289369068,0.014247163118842684,0.011247241864664656,0.1280781653705832,0.00018627253959839257,0.7159612480888855,0.017903350661665842,0.008192231897096586
69,GTEX-Q2AG-0011-R11A-SM-2HMKZ,0.07324851118256172,0.07379986762289757,0.07447234406127849,0.03071088548819412,0.017157552545967226,0.05573277009173607,0.0003395463653312291,0.626135524247838,0.03539440576470593,0.013008592629489557
70,GTEX-14BIN-0011-R11a-SM-5SI79,0.07691406139384042,0.07578264436112368,0.07891744443826883,0.03267857109852944,0.018686489692411674,0.057338462535102844,0.0001887064799711232,0.6073351800376658,0.03938188255782928,0.012776557405256772
71,GTEX-WZTO-0011-R4A-SM-3NMC7,0.026143801718269733,0.02511975440168358,0.02611309618305173,0.010471846860609634,0.005221776976777934,0.08399660405332103,0.0003137487060814351,0.806333417373886,0.011384694072970372,0.00490125965334871
72,GTEX-17MF6-0011-R5a-SM-731BA,0.04136210501026469,0.04585498475900247,0.043321948974066674,0.021001493879834084,0.013891477410904445,0.1984255776509213,0.00014550510694505937,0.6039814646705463,0.02223088322207713,0.00978455931543793
73,GTEX-147GR-0011-R2b-SM-5S2RQ,0.02977122265438091,0.03183740226049442,0.0339392831376499,0.013290230599213282,0.009014458401495997,0.16277315670513648,0.005165970565871444,0.6919061348621827,0.015912167658033882,0.006389973155541073
74,GTEX-13CF2-0011-R11b-SM-5LZXO,0.07970111737129533,0.07735367421658698,0.08155121943203061,0.032785803750210056,0.01838453772559521,0.04938226737214102,9.391440315465942e-05,0.6082693033926923,0.03993936008807879,0.012538802248215008
75,GTEX-14ABY-0011-R5b-SM-5SI7B,0.02994340570649801,0.02995719472617444,0.02662732066309102,0.012365537894321843,0.006888294806625647,0.05936176385658626,0.00045658936570852805,0.814938338986306,0.012275469409690118,0.007186084584998059
76,GTEX-16XZZ-0011-R9b-SM-7DHKX,0.04402990289641074,0.05148047552996038,0.04445737650896377,0.022815166909284337,0.019320496571639135,0.15626833245776403,0.004094027133904335,0.6183558592871878,0.025230145745117703,0.013948216959767792
77,GTEX-1E1VI-0011-R4b-SM-9QEHV,0.02932830094576941,0.029193703577673532,0.031805829414979295,0.01259605881156126,0.007252581703667067,0.10016275880465735,0.010914606421055585,0.7583667310935026,0.014663548820639687,0.005715880406494337
78,GTEX-13OVJ-2826-SM-5L3GW,0.03962988257103658,0.03902988885376069,0.03766680101040478,0.018112648763740104,0.011813833621105356,0.1262806827673677,0.026254438041634943,0.6727903315092449,0.021107460184562037,0.007314032677142907
79,GTEX-WHSE-0011-R10A-SM-EYYVG,0.03262867234397078,0.03282369643180966,0.03113540246718005,0.013622937332375356,0.007361701342347622,0.07394802379522947,0.0003099199158363919,0.7863281633549957,0.014964896232573495,0.006876586783681374
80,GTEX-15SHU-3026-SM-6LPIB,0.0634409646344403,0.06510276124052122,0.06597559144143868,0.027081426703103685,0.016473128498318796,0.17425031200472432,0.0012423187035599944,0.5242186581259882,0.031590060048007684,0.03062477859989708
81,GTEX-1C6VR-0011-R6a-SM-7MXU8,0.04306078587801811,0.04022570178390388,0.04000541752261779,0.018147884107390027,0.010548826453891843,0.08295323082718113,0.00045893615279807986,0.7385773379740366,0.018794111543348847,0.007227767756813774
82,GTEX-WWYW-0011-R5A-SM-3NB3E,0.03443616321232313,0.033898745352541115,0.030469097559202345,0.0147528621627621,0.008613379259296141,0.09052218796282133,0.0006456812153840275,0.7637970701699683,0.015488745366978961,0.007376067738722518
83,GTEX-1IY9M-0011-R9b-SM-D3L8J,0.029555591515422985,0.03368286087143173,0.03474714534190586,0.013350370279576373,0.010726751931511356,0.14799743314509914,8.671724454972745e-05,0.70466962649668,0.018152128855026064,0.007031374318796783
84,GTEX-1F75B-0011-R5a-SM-9QEHC,0.07142108366025816,0.07884378835858437,0.06535972946860585,0.03767728222145321,0.025461482637896778,0.13456668462410934,0.0033506962866114614,0.528675768759714,0.03830368244706929,0.01633980153569764
85,GTEX-1GN2E-3026-SM-9WG6I,0.02659925558144113,0.024537548237872738,0.024970283862538186,0.011281015129858595,0.0059143146877352094,0.09258398124553033,0.00015626043708299385,0.7984158823787254,0.01133588992172986,0.004205568517485822
86,GTEX-13FHO-2926-SM-5L3ES,0.07784385684140772,0.0719491214751977,0.0792458268477507,0.03241348215879552,0.018730058506159688,0.06493595797616,0.0011725935749431948,0.6029019812467157,0.03972399920555797,0.011083122167311702
87,GTEX-ZVZQ-0011-R11a-SM-51MS6,0.07701020618864955,0.07517773119674802,0.0785902848456805,0.03217063250627301,0.017803585679166928,0.05308221103730733,0.0003152203739203191,0.6148635713542527,0.03862824615388895,0.012358310664112606
88,GTEX-NL4W-0011-R5a-SM-2I3GD,0.04594778419753955,0.044971509368279004,0.043188207301807315,0.021202267724465186,0.012870838780130164,0.07062374751158212,0.002839153109210769,0.7258554881092935,0.02275760964540401,0.00974339425228827
89,GTEX-T2IS-0011-R3A-SM-32QPB,0.03672676092952755,0.03558073560006373,0.033382706360674995,0.014784774058381868,0.0077383381413490574,0.06885322726154983,0.00014497262456220964,0.7797506166730497,0.014864022707050614,0.008173845643790326
90,GTEX-1A3MX-0011-R8a-SM-7P8PI,0.07895338150894478,0.07798370636987474,0.07252424091641599,0.03726116433269775,0.02621424906662689,0.09493666658541453,0.011551321783408525,0.5418695574839225,0.03996757286944243,0.018738139083251698
91,GTEX-Y8DK-0011-R8B-SM-EYYVQ,0.029973809948178137,0.03655138857116515,0.03547946366316053,0.014882582885762326,0.00968298856697175,0.10637585399998394,0.008295910557596915,0.7326679813084762,0.01601036951489164,0.01007965098381349
92,GTEX-ZZPT-3026-SM-5GZXH,0.046536590440393454,0.048565150132300956,0.043428846896020126,0.021639478730910704,0.013442702368050181,0.07430850489711856,0.0008641376989276196,0.7163552105503832,0.021975520465286717,0.012883857820608514
93,GTEX-12ZZX-0011-R10b-SM-5DUWK,0.028609611289514638,0.02780964195783958,0.025692337247521492,0.011690350894836377,0.005718257707762188,0.05315171094382562,4.856776383532471e-05,0.8301742267243114,0.011200992309630422,0.005904303160922744
94,GTEX-1ICLZ-0011-R8b-SM-ACKX4,0.03911223681649924,0.039308386102126724,0.04317681481990512,0.01740229739370075,0.011865570266388485,0.1799141155259484,0.011195820353181798,0.628836672145544,0.02204360387883678,0.007144482697868867
95,GTEX-13FLV-0011-R6a-SM-5KLZ4,0.03837647511740382,0.03670013893838797,0.03657965471854018,0.016322028376924473,0.009149942387033353,0.09764704511040374,6.341854542055163e-05,0.7420227264727474,0.016955111357507116,0.006183458975631512
96,GTEX-14ASI-0011-R1b-SM-5S2TY,0.0297495453228002,0.03224117414067439,0.03100000151384266,0.012773685768884742,0.007077825574860358,0.08689697597891742,0.0001274234843892048,0.7792121860622488,0.013595861955414321,0.007325320197968051
97,GTEX-QMR6-0011-R2A-SM-32PKV,0.04838266549776466,0.054968124802515096,0.04861255658833077,0.02570165814441623,0.017854241557437135,0.1665523188470625,0.0003555904687021273,0.6002165682571182,0.024960166868180214,0.012396108968473032
98,GTEX-13G51-0011-R7b-SM-5LZXG,0.02184356195229759,0.02151480357180914,0.019755993349989093,0.008670096328605189,0.004571055778333796,0.07115723092289004,0.0003088028542016814,0.8386398743043562,0.00866120836443826,0.004877372573079057
99,GTEX-1C6WA-0011-R5a-SM-9WG5X,0.020632050390439503,0.01857772577092711,0.017351766764423945,0.007684037544257617,0.004244442663251417,0.0578606021544469,0.0006493602134887827,0.8606241860303612,0.008294001131057127,0.0040818273373465835
100,GTEX-XAJ8-0826-SM-47JY6,0.08726810299658208,0.07937078798722563,0.29346044501286617,0.16953643165563828,0.0706731907947254,0.01579479268478774,0.0002511092631296587,0.0824115771872665,0.18055978240205173,0.020673780015727033
101,GTEX-15RIG-0226-SM-7KFTL,0.07017368035904671,0.06315305680490887,0.28986778896497495,0.21962348515683772,0.05415411135333309,0.008758158282412993,0.000186038432439357,0.09068511900084822,0.19383184316203259,0.009566718483165424
102,GTEX-12KS4-0326-SM-5EQ41,0.0824275036805967,0.08333400035282916,0.32703890854505985,0.13931952845818427,0.05294713344013657,0.012978419652110416,0.00013993637233722148,0.0850802582250912,0.20338705129403883,0.013347259979615732
103,GTEX-13CF3-2426-SM-5IFGX,0.06463830075614369,0.0598356763954381,0.2655758575644827,0.27494709676614354,0.047263376189133996,0.010452736729401528,0.00011924996368058975,0.10653257159636353,0.1629732900829737,0.00766184395623844
104,GTEX-15G1A-0008-SM-E76Q5,0.22588032747251238,0.10293702695835277,0.19032985351760573,0.11822717098112506,0.1212940631225662,0.019806583184707165,4.6287055619907666e-05,0.08018672749902944,0.1184664870663681,0.02282547314211328
105,GTEX-12WSJ-1826-SM-5GCNY,0.07952384235181365,0.06940781477344472,0.2765641852862822,0.2228175375264697,0.07099666440881876,0.010753736839780207,0.00030635984317226695,0.08932395378530769,0.16889621765618118,0.011409687528729659
106,GTEX-R53T-0008-SM-48FEW,0.18499949027536952,0.1211251280471834,0.2143241176139473,0.11187324121987108,0.12863780895440943,0.018966378929782788,5.122441300924032e-05,0.07142396547681139,0.12139431949749328,0.027204325572122386
107,GTEX-QXCU-0008-SM-48FCH,0.21228283381362972,0.11023566493112855,0.20091105015966906,0.1140138435135099,0.11403922275265051,0.01752931071578206,4.410511168566358e-05,0.08018083796896347,0.12296174124051602,0.027801389792464947
108,GTEX-ZVZP-0008-SM-51MSX,0.23321105582323298,0.09550508311851008,0.1917075389429893,0.11838439288763626,0.11641309171709378,0.018656190291481196,0.0010956218071173677,0.07982161334589233,0.11966998164536714,0.0255354304206795
109,GTEX-V1D1-2226-SM-3NMAX,0.0925934813553807,0.11451047670529294,0.2528232497912065,0.12918050554960542,0.061162739065962674,0.016136412394429835,0.0001805797167373354,0.08990554434416709,0.162180991095234,0.08132601998198333
110,GTEX-1LKK1-2626-SM-DKPQE,0.06384113455662656,0.05905385433447664,0.2502818777872095,0.2819544100238475,0.052517242217787266,0.008870690411437716,0.003005372376646749,0.09700372620893669,0.17563199584500502,0.007839696238026255
111,GTEX-16MT8-0426-SM-7KUEY,0.07774697263492662,0.07519348016941724,0.2837882968230951,0.2153759756112279,0.06322749512897244,0.011133089987841488,5.3974720969144176e-05,0.0938239206532839,0.1630239194814719,0.01663287478879438
112,GTEX-P4PP-0008-SM-48TDV,0.21675306946844508,0.09980450583078694,0.21247489970692326,0.10475972746604403,0.10442378390466593,0.019643987437000385,4.861259693511831e-05,0.08459001556751192,0.1334257755469132,0.02407562247477413
113,GTEX-1LB8K-0726-SM-D5OV2,0.08837437168601092,0.08712080870979781,0.3102743450941229,0.12754267958325988,0.053217811695395245,0.008695619616683772,8.036358708606064e-05,0.08950834452367262,0.22449679283402532,0.010688862669945457
114,GTEX-15SKB-2826-SM-6PAMH,0.0791833425074137,0.07876051483047607,0.2821923005622758,0.15636488155816863,0.054318793460430136,0.013523968373317779,0.00038925532085936124,0.0844056160010592,0.2434306503563796,0.007430677029619699
115,GTEX-17EUY-0426-SM-793BD,0.044552244617622326,0.04293909098150602,0.24184365268027813,0.39044481036618534,0.04069019415766184,0.009975493636928815,4.722343493733847e-05,0.10010157590942897,0.12019777917059525,0.009207935044855954
116,GTEX-YEC4-0008-SM-4W1YR,0.21635978483801138,0.0890142594797419,0.2133899166945244,0.11449488578673726,0.10686676238157636,0.019493975874722673,8.969964175692254e-05,0.08306936635770383,0.14246350549188286,0.014757843453342502
117,GTEX-1H1DG-0126-SM-9WYU2,0.05353218981486725,0.05369694466852596,0.27223612435836714,0.3093423146509745,0.04417605736178203,0.006420130543361181,0.00010191111596060937,0.0954043251772075,0.1547359019828233,0.010354100326130494
118,GTEX-14A6H-2026-SM-5Q5DD,0.10167484384310443,0.09658696733539125,0.28063906893251145,0.12171360919169902,0.05984849102118201,0.014071845305160622,0.00033218229530757867,0.09862294449503532,0.21498690195063927,0.011523145629968921
119,GTEX-1IE54-0126-SM-CMKHW,0.095185387412985,0.09799694170144319,0.25882789116663146,0.17191319903868194,0.07617830642237622,0.014725263382898505,0.000586946009153745,0.0951560749248148,0.1636467918637806,0.025783198077234355
120,GTEX-14XAO-1226-SM-6EU1C,0.07785276820070758,0.05968282274205313,0.2488741503155282,0.2534371073585063,0.051612723614699665,0.00858360255400908,5.129632067285581e-05,0.11716449309131757,0.17618994876586144,0.006551087036644106
121,GTEX-X5EB-0008-SM-46MU3,0.17752346046438028,0.12831346499496446,0.183116837251055,0.1340318668531207,0.14995972744722313,0.016631252528983755,0.00010222459325203943,0.06944517433183828,0.10837214767855365,0.03250384385662871
122,GTEX-1MJK3-0726-SM-E6CJC,0.17412158431413552,0.0650276783451619,0.27378465760174864,0.1276623640591697,0.058580435482839616,0.012017942421197634,0.0009069463554390629,0.07091079299441733,0.20627158037264098,0.010716018053249666
123,GTEX-NL3H-0008-SM-4E3HU,0.21502491416844496,0.10345556961242856,0.21112179563086483,0.10884827082085234,0.11540489328883302,0.01793420362483419,4.665409162307042e-05,0.07794391445983133,0.1280307485037031,0.02218903579858456
124,GTEX-133LE-1826-SM-5J1MV,0.09532437568632975,0.08451506684328286,0.2820347373566427,0.15019325791908836,0.07991130890453892,0.012392513737141333,0.00024939489287592424,0.08291470104804236,0.20048176229245102,0.011982881319606767
125,GTEX-12696-0008-SM-5TDBX,0.23174515339995294,0.09725161905781042,0.18670106071580864,0.11879923690179912,0.1163835125818581,0.021030856458590135,4.9863694525220104e-05,0.0898014119565487,0.11674743640691544,0.02148984882619148
126,GTEX-14JG6-1426-SM-9WG7C,0.522247978153886,0.03660442711261186,0.14948952314167585,0.07932380474787724,0.041643041420575795,0.008093845639989506,4.350004024881639e-05,0.03705767979192211,0.11895749735424146,0.0065387025969712576
127,GTEX-1LB8K-0226-SM-EWRNW,0.05414463609671348,0.05248305635119706,0.3412214067158563,0.20904047398721626,0.033161161682444,0.008040835744200916,0.00012966880288440235,0.09755666187525873,0.19726830691882333,0.006953791825405699
128,GTEX-15CHC-0008-SM-E9U4J,0.23232347204124942,0.09318386003644029,0.20379532844517909,0.1058631090868727,0.10831920386642514,0.019335357446571746,4.832880643454043e-05,0.08468142552376853,0.12855475852062165,0.023895156226436755
129,GTEX-XQ8I-0426-SM-4BOPO,0.09607346581988549,0.07464505584016902,0.3023586487013152,0.16882488724309494,0.09494813348385793,0.012355843922378165,0.0019705382352014386,0.06567912859263422,0.16942844274119473,0.013715855420268881
130,GTEX-1CAMR-1926-SM-7EPI2,0.22609566668610823,0.0697841153170338,0.2565770390098989,0.10924174234258457,0.05934309685201464,0.017065312430801165,0.0004361957468289009,0.0704786174420438,0.178916100039104,0.012062114133582063
131,GTEX-ZT9X-1526-SM-5DUXD,0.07772299671922632,0.06326112345983603,0.3138783749538312,0.16638770162211064,0.04541644600265983,0.012072076879564582,6.238692565125428e-05,0.10401310020339845,0.21046480416335717,0.006720989070364426
132,GTEX-147F3-1726-SM-5SIAW,0.10865311161699744,0.10342065293729559,0.25161779979308757,0.13703701820293962,0.08894243106734981,0.022371643021906716,0.0004611210657761663,0.08151977609876444,0.18336599696245715,0.02261044923342544
133,GTEX-18QFQ-0008-SM-EAZD7,0.22874204813083693,0.09183572571360364,0.19845507820654407,0.11678682607259608,0.10719653899375388,0.021043174265925554,4.3308708530850404e-05,0.08674989283093233,0.1296429671284704,0.019504439948806185
134,GTEX-ZUA1-2626-SM-5NQ92,0.2434033050717888,0.0895045993605413,0.22415861404730217,0.09333372980251436,0.05253160719834925,0.015761900488719456,0.0010017527977215824,0.08466519149364136,0.17436930457629515,0.021269995163126703
135,GTEX-18A7B-0008-SM-EAZBQ,0.23467689177605142,0.09405869769454046,0.1973074332199077,0.1166198943787814,0.11415442194669634,0.017673288759653773,4.4281503337301104e-05,0.07942111804900658,0.12218923329003113,0.023854739381993926
136,GTEX-X5EB-1926-SM-4E3IW,0.10085207397998024,0.09413062951387462,0.2825634494709143,0.1380351385759248,0.06901920197827324,0.014618105966052376,0.0003744125773172026,0.0879238044642234,0.1997503127521094,0.012732870721330456
137,GTEX-13U4I-2226-SM-5LU5H,0.10571048289909894,0.09660988457011019,0.2576588044893294,0.1241954721763348,0.06525730244803318,0.03572782501545189,8.245045631746024e-05,0.11035963487883224,0.19064501058356528,0.01375313248292667
138,GTEX-QDT8-0126-SM-48TZ1,0.08641990424109436,0.09001981492381753,0.22151861907617465,0.25095957118193585,0.08540202230880391,0.01641473419510802,7.262830750938087e-05,0.09139788520257305,0.1381069257021926,0.01968789486079082
139,GTEX-1LG7Y-0526-SM-DKPQC,0.11661264738763835,0.09347683099009502,0.2682379180205804,0.12321278593248637,0.05957787171987747,0.01435932585509639,0.019167067515976736,0.08828289584934051,0.1998960051160207,0.017176651612888113
140,GTEX-1M4P7-0226-SM-DIPEV,0.09969839628632772,0.10775543271018923,0.2647565613672856,0.12090989425151877,0.060747955125833086,0.0370621776196703,0.00036260409679304747,0.09258772552333008,0.19370888647625217,0.02241036654280023
141,GTEX-12WSF-1626-SM-7KUG5,0.18026043848882234,0.07805065362683355,0.2612352482765676,0.12306496849236197,0.05441988833391186,0.017598392445822675,7.361407216910473e-05,0.08484992933354668,0.18382493120741975,0.016621935722544463
142,GTEX-XPT6-0008-SM-4B64Q,0.1892425399129178,0.11743569270363166,0.19509734826914532,0.12281943618671512,0.1390398580453991,0.01754643072064799,0.00024206213104517366,0.0737660276228137,0.11824959649276523,0.026561007914919096
143,GTEX-1JJEA-0326-SM-CNPOT,0.05145452249828749,0.047617741343475295,0.3090567344340459,0.24575716169945314,0.030888223989549483,0.007170823610906169,0.0015741849383208932,0.1120162396173691,0.18950520770897855,0.004959160159614191
144,GTEX-11GS4-0226-SM-5HL77,0.08713724209150345,0.08256585055244832,0.29452142668795206,0.1302047686768555,0.048835973749918674,0.014773643074762746,0.00018806197585349,0.10200750152013684,0.2309733533260895,0.00879217834447941
145,GTEX-RVPV-0008-SM-47JYW,0.22855542689319958,0.09065219932699216,0.20177565250785998,0.11008500606137668,0.10557753351356507,0.022376150157051352,0.0002201606816403137,0.08931585225031907,0.13339308572163544,0.018048932886360333
146,GTEX-1GZ4H-0526-SM-9KNU9,0.09202148308248173,0.07916293139559923,0.29992768187040236,0.13075271697823712,0.06441786625711944,0.011509926801165027,0.0038057634494499835,0.08789787605856557,0.2201986931310281,0.010305060975951574
147,GTEX-1GMR2-0008-SM-EAZD1,0.2236055049804997,0.0850207495045405,0.21838272721200588,0.10376327056797086,0.1011054893590349,0.020597685884479636,5.917959180102517e-05,0.08663189264501256,0.14489775109287528,0.015935749161779887
