i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33
350,GTEX-WHPG-2326-SM-3NMBP,0.012320521787485501,0.021461496506670893,0.01503618626788868,0.0077053329770175065,0.010324984815092707,0.006178838991114245,0.0001330967160509817,0.004767374903055821,0.012018788958818706,0.037212538122627044,0.01527250172362515,0.006085836978354074,0.00019399823466577487,0.0002538440482707909,0.019543430301563327,0.03260767673168392,0.015781415247630545,0.19899141573420612,0.02080887895775532,0.020119275942695688,0.3362268834707836,0.025516936459905118,0.004301691800077104,0.01848051464821048,0.006634263484418116,0.013078025675815442,0.019371957748841317,0.06162857889106423,0.0171222799084211,0.0037920622373607475,0.0103842555142376,0.01576100191163645,0.010884114302955987
351,GTEX-Y8E4-1126-SM-5IFIA,0.022969456942742637,0.03453721693334407,0.027494712133796124,0.011512313337425705,0.02043505165029399,0.007360219490271244,6.154718172129945e-05,0.012910429525648541,0.021921379622363686,0.04775474563179367,0.025103162871273295,0.012299085240209765,8.861042764481971e-05,0.000135713669725419,0.029079067893119707,0.0452938448923764,0.02587640672904473,0.18225016102833877,0.026943534706833756,0.03204658393077603,0.11907323101399805,0.030962958511522046,0.008941578760802937,0.0282922145955397,0.012482123619789759,0.023698763456956845,0.019475202176730485,0.07657035922553504,0.027595586240185502,0.011271137712346849,0.0193583369510998,0.018589410976777743,0.017615852919971444
352,GTEX-QLQ7-0326-SM-DHXIO,0.02604120167352751,0.029043357630613702,0.02763050231187473,0.018657001097283465,0.032305145775390766,0.009054496237843108,0.00010962673701663165,0.012283731083893027,0.024326974304100694,0.038574004576872364,0.02823913474822604,0.014105290157724626,0.00016864631721882743,0.0003603438435433137,0.028422671253988573,0.0391743347610273,0.029172198250881146,0.07370660900605278,0.031127950842191672,0.03081198361289873,0.09822750717540085,0.036904261815152536,0.030951611800572213,0.031538216601669,0.016080880736765463,0.022995680473065692,0.030970082611089574,0.051321743514083557,0.029181796837167255,0.0839986785961494,0.023581661744541595,0.031783667807060566,0.01914900606511331
353,GTEX-1HCU8-1526-SM-ADEHG,0.02183250874144776,0.03399426152893753,0.023905133830978236,0.03382194729081218,0.018737800619649927,0.006219012097583154,0.00015524124750262172,0.008190539039523508,0.01932880354399535,0.04769671401490785,0.02416752631350015,0.01059317682183129,0.0002247953650538908,0.00030786518354281885,0.029010434740665593,0.04178037381502171,0.029638231077357757,0.192453483202364,0.025108180283589757,0.03087606748163134,0.1332242070348751,0.028362297000906173,0.008502676354626868,0.02695610820953761,0.01103209433709313,0.020167744273683216,0.01617468863246478,0.07017014238767615,0.025798497728958543,0.006371777626041174,0.017668797308245207,0.015269505792426107,0.022259367073569673
354,GTEX-Q2AH-0626-SM-48TZJ,0.0319216621903269,0.030724551464246946,0.03214299972682814,0.016671833257412894,0.03640158191969149,0.01216470424429513,7.045380734656417e-05,0.01995824252093739,0.029537622049517907,0.035094404121657645,0.03398607806501843,0.01876807973876844,0.00011236172146961286,0.0002667106885495766,0.03049669443804696,0.038991027719866504,0.03436938321947483,0.035302431784196994,0.036322252758852834,0.03401006047322818,0.06172742487469783,0.04031094467939253,0.04112025655460114,0.03624295435270571,0.01993450946507477,0.02526301505868223,0.03665805835730355,0.04051251504483301,0.03241280420320864,0.06513547717810017,0.02874535230757933,0.042399752309862995,0.02222379970422484
355,GTEX-14PN3-0426-SM-6LLIY,0.019332821948551085,0.023419880851400253,0.020744843107455946,0.025563707558032413,0.017239866066852492,0.01573129296979342,3.9166353305720066e-05,0.0113223546827,0.017447436908463152,0.04081120707588123,0.024283717551152117,0.009889187060993811,4.775880773719089e-05,6.928279230740579e-05,0.03586899876002149,0.0511319886856205,0.0468026550023857,0.035466331729389226,0.051972386829326624,0.02996096932400041,0.07143936869510478,0.07068580369768804,0.005646561642129459,0.03336837049632249,0.011249889432883131,0.016528576649834984,0.11186277601545723,0.051719480454531765,0.02442209813677488,0.008781915119562177,0.016548700989383394,0.08245540478928423,0.01814519981567334
356,GTEX-145MO-0626-SM-5NQAW,0.01282227701588948,0.020907103787991686,0.014418972884062095,0.013428763602947834,0.011511273187983324,0.004865611138432039,0.0007308239158110997,0.007448400266969494,0.013054974255138994,0.04637052465300162,0.015285459748004278,0.0067356123873558715,0.0009231413345386233,0.001001713852500517,0.022911956867810074,0.04033362834256939,0.021181891137926345,0.32481479714782463,0.0259345526813595,0.022978566843219757,0.1284837920731654,0.03860903318271712,0.00491908141640243,0.021074833325400492,0.008202274422076316,0.013941156251139593,0.0320260944506042,0.05667220712090483,0.017969908129644673,0.0032738205573245695,0.010429817247925752,0.02426795478122025,0.012469981990137604
357,GTEX-13X6K-1926-SM-5LU4O,0.022036914604529806,0.03416441353394216,0.026325017025579465,0.010943703767989116,0.018606143739107166,0.004084085881139219,0.0010213197784654385,0.011952405812463544,0.019876078241259445,0.051130148641136394,0.023552204301158598,0.010444594065904747,0.0012776600672096323,0.0013840895343256103,0.029308258186290563,0.04187806834040782,0.024350597353637482,0.2210890667559245,0.025580092769336624,0.030394561443465994,0.10862502262456637,0.02961273691693948,0.007557655898663095,0.026056694054342872,0.01082547254050716,0.022730116021529665,0.018100748387757718,0.08283481759049477,0.026452785915702163,0.006356777654144221,0.0180546244971215,0.015873627663374218,0.01751949639158352
358,GTEX-15CHR-0526-SM-79OLJ,0.025922913091759276,0.0355339945454279,0.026426071062945852,0.023125806456855434,0.018966990988288076,0.06088830227761523,3.278050910547631e-05,0.021314950824572028,0.019852889062576047,0.035387415426901415,0.026388040518911873,0.012756920033377993,3.504092833671379e-05,3.9735663967539496e-05,0.029939608252942708,0.031181420880648278,0.03112435288577898,0.06526112097557411,0.02613793205312346,0.02703995738899068,0.22623919004024484,0.022715029608273003,0.004138481267964397,0.025497479630737552,0.012678775669017681,0.01748312282096838,0.019823459490196017,0.05466242139709771,0.025890290518790344,0.007967255622954802,0.020685118501592412,0.01693515136473548,0.02792798023972826
359,GTEX-1R9PO-0226-SM-E6CHS,0.020789084770387784,0.030222588802974102,0.021226824873173664,0.0144772727693037,0.018918001770750297,0.005969648788221466,0.00327056101038025,0.01254395134235444,0.01817726379950101,0.04574051609143888,0.020612427502798902,0.00968918248383041,0.003696851238652452,0.00414916680770307,0.024383336053716044,0.041997779844369316,0.025243332436026018,0.25805539302301306,0.01965640210490313,0.028539331568839834,0.1145488860359123,0.026329136503178172,0.017642497026505773,0.023632320893519698,0.011740495556879074,0.018997987688715863,0.012156226024526895,0.07035431124564488,0.023553680641188814,0.006326533735716233,0.015052608583132806,0.012713529360956932,0.019592869621784737
360,GTEX-WFON-2526-SM-3LK7P,0.013839084819992891,0.022420500989446455,0.016692680896341815,0.01751750993357311,0.01125468871056604,0.004694844072762196,4.0185098547914555e-05,0.0042238364030509614,0.013874089648420415,0.039772482715467336,0.016397712038644225,0.007733816669221799,5.234425334642951e-05,6.716820488513981e-05,0.024142956226711886,0.03800717601930444,0.023034387146208427,0.17327569256474745,0.025861605903279475,0.02395299277964566,0.27489796520220616,0.03322457531341201,0.0024130223856206876,0.02162083829259908,0.008569256618299971,0.015759877733086555,0.03032082211409115,0.061661162151321385,0.020160094276744152,0.004363586744222618,0.012641183660122415,0.02331042525766575,0.014201435156443823
361,GTEX-1HSGN-1026-SM-CNPQ1,0.020276508048456092,0.03233166683373216,0.02354671252409031,0.012085791894187584,0.01815626389435775,0.005430135695742299,0.0003225726868817437,0.007956937029906996,0.01794579470036522,0.046589029095663814,0.021958527154416745,0.00938438381506442,0.0004620373438812699,0.0005961372289597253,0.025230246123225754,0.03394073920084951,0.019871539881846412,0.2280721957113872,0.020956876016880312,0.026629880310157773,0.17740986526897673,0.02201171054031451,0.00799348290413305,0.0228017462944886,0.011776089630135912,0.018212699813706826,0.011817596210328052,0.0779001390106795,0.023046938703333138,0.009427770552281101,0.016729554332668182,0.011583178468867774,0.017545253080033595
362,GTEX-PSDG-1026-SM-48TCV,0.023196354864956897,0.032002405959880596,0.0263110437995927,0.014421094076157557,0.02062353499287084,0.0033195644393197274,0.0003065233032957451,0.008162811700246294,0.022792084843815417,0.05053709719429028,0.026211330342982016,0.011896286846773312,0.00044445195268995265,0.0006454116363945266,0.03025822677044726,0.05325071040328248,0.028960905348562337,0.1731174737153513,0.031207360806145477,0.03463947420559052,0.08400646706241069,0.040113671903721365,0.012893421031907878,0.03129832525476179,0.013153046561893842,0.02366108455478928,0.0278338895769103,0.07053172874432449,0.028116625477980373,0.011937291891637586,0.019209023449439526,0.027505558580260814,0.017435718707316777
363,GTEX-1F5PL-0526-SM-7PBYD,0.01693691328478644,0.024929751059418505,0.018716372669850476,0.03309340893446727,0.015274787399003785,0.00855790119063122,0.0008091994700963245,0.004830724553890174,0.01564741994314078,0.04731536933705135,0.018412972409478142,0.008859216468350901,0.0010339116323995774,0.0011474865144581686,0.029371117580824935,0.042475348227336646,0.03266383581741294,0.2145289655771767,0.029770967268283023,0.027021660417338073,0.12606007958316995,0.03959266894989386,0.004675446025030679,0.024708948224453766,0.010683194087955466,0.016569429983313736,0.036880451722869426,0.061273133835196336,0.02259297420162468,0.004039896320259584,0.014509279310108154,0.027402751978932334,0.019614416021796546
364,GTEX-1B8KZ-2226-SM-73KYS,0.012262704868840284,0.02214123956140168,0.013973294106283009,0.024095777363593408,0.010176794338450382,0.006991327699755964,2.633343845284457e-05,0.005788024294898154,0.01140784233557186,0.035537240008975214,0.013455729132261904,0.006535274822475802,2.9451223706945448e-05,3.519766786455737e-05,0.017797010400989875,0.025668959623486007,0.017308994032635056,0.3013172634323578,0.015034426434092921,0.018246992055427416,0.27651918674903514,0.01680198611908594,0.0028971123528583618,0.014736772727986899,0.006631641615276966,0.012480400687543906,0.00891597014860521,0.054206691006920805,0.015202762972557567,0.0032963324143642646,0.009686258088729102,0.007214818998369919,0.013580189277144812
365,GTEX-1NSGN-0526-SM-E9J34,0.009897251159598247,0.018767546020591927,0.011457892922792536,0.006727265027626316,0.007670781263010884,0.007076840096868874,2.251521078871285e-05,0.005765281770905724,0.009746496580670134,0.037088685273721556,0.011615776820484824,0.004997198807559249,2.38332904017223e-05,2.577331116161699e-05,0.01537872700523452,0.03038992617793665,0.012783495148106928,0.42917397681891,0.01315263806832554,0.017629246134625545,0.19972463450836705,0.01809910714994738,0.0014989552035458758,0.014185049837430826,0.005349762062961872,0.010770929519470826,0.008786679680118061,0.05187293622468874,0.013753321724651123,0.0024138322732324084,0.0076183414990938355,0.007140873088647494,0.009394430318523042
366,GTEX-QV44-2226-SM-447A3,0.011936427334262489,0.021492583081152476,0.01363685672110757,0.00747545109686046,0.008977063009251296,0.007421335250161087,0.00013576496576068957,0.009379036190637968,0.010546729119051414,0.03472292604400261,0.013277488423490967,0.0056628106355191875,0.00019374414563950456,0.00022395968654776615,0.017378573700077487,0.027231585495306944,0.013868647442647094,0.2826510899119351,0.015543266200854602,0.017272714831306966,0.3120707429805692,0.01796575432885608,0.003300460675655406,0.01522247744834762,0.006030210438833019,0.011839698767120668,0.010828899550759444,0.05743079266572518,0.014874577945649496,0.0029313606565168227,0.00902563442956428,0.008564682929540126,0.010886653897288826
367,GTEX-11GS4-2926-SM-5A5LF,0.018155413045757237,0.026550352677965766,0.019955475726692033,0.009477922625647424,0.01693873717537897,0.007123022281951534,0.0006936011054492142,0.008660453512926415,0.017646390264428404,0.03405186573350304,0.018347268337529785,0.010144397761508023,0.0009370645091926583,0.0013942767611879849,0.0180168473181654,0.02750122369907517,0.015862749562490633,0.2401606443261703,0.015006271669155719,0.0220009741162541,0.2591429890191449,0.01657359158145826,0.025112715870910133,0.01842582804121361,0.00993473009356526,0.018145177620657826,0.006890243241236227,0.05221384398963268,0.01896553671760326,0.008733322277369494,0.014635147616686692,0.008089241037800758,0.014512680682291048
368,GTEX-1CB4E-0426-SM-7PBY5,0.019979068031216463,0.031866028634467934,0.02251252631836539,0.009715505904689522,0.01580280998249631,0.008842887381226633,7.37457116668368e-05,0.009682654846017063,0.01676688121021245,0.04218091707771927,0.01922210514608574,0.009371604664876963,0.0001078426378764489,0.0001335937064778924,0.022177524852935872,0.028226013451276295,0.016995724776097048,0.28525350521831916,0.016175870107873913,0.02282389587305165,0.19536963831743276,0.015520909355350946,0.0040168729691703025,0.018577125733529425,0.010351611840857608,0.016910684275505163,0.007199704212190292,0.06794389510863248,0.0208036849928808,0.004598949451750221,0.01587700834020468,0.0067430730918163935,0.018176136777730143
369,GTEX-1339X-2626-SM-5K7YX,0.02745388028033529,0.036671614158864094,0.027959572994128885,0.01865353386948732,0.024406392783733195,0.005014861509935581,3.4107181749579834e-05,0.007160136969957781,0.024701973411699725,0.05033015386497859,0.027281802703150615,0.013847053428217435,4.333550780678139e-05,5.8786575193296987e-05,0.03170606075883284,0.038670085168897646,0.028713458305539386,0.22055209479153634,0.02643461927527231,0.03304654804270013,0.06867076544021951,0.03129299198941498,0.005679779587089148,0.028226655780099003,0.017009669862691458,0.022860562772465523,0.018485292469903984,0.06089862331050814,0.030431531946412415,0.0064782334253016,0.023470689252512125,0.01809504138913177,0.0256600911922333
370,GTEX-1LVAN-0426-SM-CNPPD,0.0122946237598729,0.021576780013779127,0.013788011930977697,0.022293437845783554,0.009979631077583996,0.007922391079489034,0.00044557706429134987,0.0037205002719853464,0.010921880468685946,0.04293593627920377,0.014368136776131732,0.0055638596153301766,0.0005929263736366347,0.0006509591187150873,0.023883391626210244,0.038698809411073794,0.02334291570318115,0.24765839115580976,0.024251476121230645,0.02099881270697719,0.22065814074854026,0.03260343517350658,0.0029328719191289085,0.01937125983662607,0.007055851156259357,0.011573260799015706,0.029406473165419788,0.06466151751160328,0.0169413662243227,0.0033567932195225653,0.010099236603124676,0.020464488678806216,0.014986856564174793
371,GTEX-1399S-0926-SM-5PNVQ,0.02883018386499005,0.027348340644847268,0.028598675211011074,0.013405935063341236,0.036456221561347736,0.011990245357978154,5.176486150454248e-05,0.01510867220230444,0.024945131459561908,0.04027337965350195,0.03146150419198146,0.014830172094039454,8.068730995367524e-05,0.00021815063878629718,0.03154933641196191,0.0470376005180914,0.0361173404403553,0.045851586335129785,0.04177793278950606,0.03305933256398837,0.03064568661562979,0.056964532420084195,0.05159160528130229,0.03782006735136816,0.016757414340761913,0.022204942036179436,0.0623194555673871,0.04537470241790603,0.029747552321963584,0.03054724772175075,0.025059319616864095,0.0622183914148638,0.019756889719756775
