,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
ENSG00000143556,324.5190536883734,281.93583963219913,16.851645825651953,59876.331027662905,28.95929171453726,44.54882320852673,33.68226696287533,23.627280223246274
ENSG00000188015,2404.8760515516938,421.94788818603706,7.626094251812285,9288.970232650383,54.16793931759197,76.6251046755712,23.826569829282935,76.11871986215392
ENSG00000196754,1066.504221011421,1002.2590412793434,33.819969068842056,73447.01954865687,88.19031984688614,59.09860146228105,40.44074206896204,70.77418817826039
ENSG00000207039,18.702871413423065,13.727037842531203,1.2595303898355341,2.3631777061493846,1.582672281939134,1.318096135011121,1.713267081937403,1.6807638455422127
ENSG00000143552,48.88476018033383,86.3855211500465,1.8818453349631095,10.573716987787057,5.3288303200762765,4.115616519019175,11.922607722025491,3.3308617257716273
ENSG00000264384,211.03505876122279,167.63202627838882,18.171477813864062,56.969243307516074,8049.156271760686,158.01586856737416,41.94170046885046,232.42083204815748
ENSG00000143595,11.920081224311673,7.924706893998267,44.829485674579395,14.448844828095444,2.851788106122661,9.372254778444997,310.0722455670442,7.39975789599009
ENSG00000173080,201.22611957216625,15.775060574298923,2.198779777241753,6.465669873937772,3.772990972913496,2.137298620828189,5.796017861590633,2.856216443667703
ENSG00000252236,49.80418067278249,7.516234005003921,1.1355959140784084,6.011745632737745,1.5344632702199517,1.1976478911694923,6.705744431988437,1.751171435568977
ENSG00000160781,839.7488365749629,53858.343211765576,120.47960902613555,1416.9944528239052,109.74539916125369,99.4916002842198,814.8061759714602,147.57457629006566
ENSG00000132702,287.8094828946953,14218.154172546003,5.3215081811453215,70.15819663538251,93.83400226226075,63.50701288264502,15.18701371544444,131.83157430342862
ENSG00000143320,7144.110253818502,3882.527651180703,65.33749549623566,68277.54155227722,297.43570460081855,217.5068737118814,208.1493358158651,170.03972077296467
ENSG00000253831,50.286210004885575,19.364402333039852,1.519110046490641,5.225562686440636,1.3839307800245702,1.2500606787782635,2.0077121550838593,1.3092790167738404
ENSG00000271736,20.522288392129866,18.642298509476998,152.1577060404997,2.7195297482008134,2.1632256746689356,2.869852743945615,151.8173544703038,2.3246298983006266
ENSG00000143297,1787.397882904682,5.010518039906137,16.225439670432603,11.656029083522576,2.1112992365518974,2.819545831790249,106.48592714281045,2.6009647006810757
ENSG00000163518,155.5920148924422,1.8702279997620084,1.1818406074193428,1.6670564688219127,1.1303861889359599,1.063012360230435,1.478042460511327,1.0781673767501634
ENSG00000073754,96.99459493836281,12.568740872777406,30.903739534114415,8.585955961981417,2.5743190748638294,6.474508667034252,68.7913770634975,27.492928579675265
ENSG00000163554,35.62056206502521,9.799356384899667,180.08336444276813,10.879831854994986,7.8758568984448445,3.8441763285776682,144.61378152507996,5.077303178442555
ENSG00000163563,2545.94084818755,409.38031701870926,8250.048598891952,291.3010037792779,180.87929316930234,188.85482079870349,74272.61513368828,189.9440180069961
ENSG00000228560,61.94143656962961,2.4624227633822504,1.0844109440175538,2.1447453057656887,1.3319360280322357,1.2814486940109242,1.1423181510345817,1.6183386250941114
ENSG00000132703,90.19803093716979,16.854924569024234,25.353006002044033,11.02681290676492,6.715655312261466,3.107924142566617,20.02964040735389,43.70636161916356
ENSG00000132693,674.1249658857175,111.69923355296025,22.631724248510277,68.17555531528356,26.432407249505843,10.542493892435136,56.50947765366287,407.9999089571991
ENSG00000243284,157.46301778040254,514.316481085317,17.805974901978047,4425.609846461678,10.128033684271495,23.435871998981973,104.71025222972665,13.289507071265646
ENSG00000162723,115.03789817225449,12.378157818760375,29.861198481294036,23.75558932281244,3.024128100811541,14.405450510985217,15.721508787419468,3.010152411095446
ENSG00000143318,792.6106289209571,949.3868631570398,78.56774224673582,238.8311860946707,107826.83470818159,738.164974580153,109.37520129378122,3385.4737038722305
ENSG00000117090,4915.511327067583,36.319100222871015,68.31224968764262,81.6306505204865,10.575614000182098,26.90806199868529,283.7691055169236,25.269317787716318
