i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68
102,GTEX-131XH-2226-SM-5DUXJ,0.019772117962466487,0.016420911528150135,0.044906166219839144,0.020107238605898123,0.029490616621983913,0.045576407506702415,0.010053619302949061,0.0217828418230563,0.06333780160857909,0.01876675603217158,0.02044235924932976,0.030160857908847184,0.030160857908847184,0.010388739946380697,0.008378016085790885,0.02613941018766756,0.020107238605898123,0.06333780160857909,0.00938337801608579,0.006367292225201072,0.01306970509383378,0.009718498659517426,0.02680965147453083,0.02781501340482574,0.012399463806970509,0.003351206434316354,0.00804289544235925,0.023123324396782843,0.00804289544235925,0.005697050938337802,0.014745308310991957,0.006702412868632708,0.003351206434316354,0.025804289544235925,0.0070375335120643435,0.010723860589812333,0.026474530831099196,0.014075067024128687,0.021447721179624665,0.037868632707774796,0.026474530831099196,0.0020107238605898124,0.013404825737265416,0.007707774798927614,0.00938337801608579,0.015415549597855228,0.00804289544235925,0.024463806970509382,0.001675603217158177,0.002680965147453083,0.01943699731903485,0.010723860589812333,0.006367292225201072,0.0030160857908847183,0.0020107238605898124,0.0006702412868632708,0.003351206434316354,0.0003351206434316354,0.003351206434316354,0.006367292225201072,0.0070375335120643435,0.0010053619302949062,0.0003351206434316354,0.0013404825737265416,0.0003351206434316354,0.0010053619302949062,0.0003351206434316354,0.0003351206434316354
103,GTEX-131YS-2926-SM-5EGKI,0.01975225979243388,0.016404419149648478,0.044861064613324404,0.020087043856712422,0.02946099765651155,0.04553063274188149,0.010043521928356211,0.02176096417810512,0.06293940408436559,0.018747907599598258,0.02042182792099096,0.03013056578506863,0.03013056578506863,0.010378305992634751,0.008369601606963508,0.026113157013726147,0.020087043856712422,0.06360897221292267,0.009373953799799129,0.006695681285570807,0.013056578506863073,0.010043521928356211,0.026782725142283227,0.02778707733511885,0.012387010378305993,0.0033478406427854034,0.008034817542684968,0.023100100435219283,0.008034817542684968,0.005691329092735186,0.014730498828255775,0.0063608972212922665,0.003013056578506863,0.025778372949447605,0.007030465349849347,0.010713090056913292,0.02644794107800469,0.014395714763977234,0.021426180113826583,0.03783059926347506,0.02644794107800469,0.002008704385671242,0.013391362571141614,0.0077000334784064275,0.009373953799799129,0.015400066956812855,0.008034817542684968,0.024439236692333444,0.0016739203213927017,0.002678272514228323,0.01975225979243388,0.010713090056913292,0.0063608972212922665,0.003013056578506863,0.002008704385671242,0.0006695681285570807,0.0033478406427854034,0.00033478406427854036,0.0033478406427854034,0.0063608972212922665,0.007030465349849347,0.001004352192835621,0.00033478406427854036,0.0013391362571141614,0.00033478406427854036,0.001004352192835621,0.00033478406427854036,0.0006695681285570807
104,GTEX-131YS-3126-SM-5KLYT,0.019594594594594596,0.016554054054054055,0.04527027027027027,0.02027027027027027,0.02972972972972973,0.04527027027027027,0.010135135135135136,0.02195945945945946,0.06317567567567567,0.01891891891891892,0.02060810810810811,0.030405405405405407,0.03006756756756757,0.010472972972972974,0.008445945945945946,0.026351351351351353,0.019932432432432434,0.06317567567567567,0.00945945945945946,0.006756756756756757,0.012837837837837839,0.010135135135135136,0.02668918918918919,0.027702702702702704,0.012162162162162163,0.0033783783783783786,0.008108108108108109,0.021621621621621623,0.007770270270270271,0.005405405405405406,0.014527027027027028,0.006756756756756757,0.0030405405405405407,0.026013513513513515,0.007094594594594595,0.010810810810810811,0.026351351351351353,0.014527027027027028,0.021621621621621623,0.038175675675675674,0.02668918918918919,0.002027027027027027,0.013513513513513514,0.007432432432432433,0.00945945945945946,0.015540540540540541,0.008108108108108109,0.024662162162162164,0.0016891891891891893,0.002364864864864865,0.019594594594594596,0.010810810810810811,0.006418918918918919,0.002702702702702703,0.002027027027027027,0.0006756756756756757,0.0033783783783783786,0.00033783783783783786,0.0033783783783783786,0.006081081081081081,0.007094594594594595,0.0010135135135135136,0.00033783783783783786,0.0013513513513513514,0.00033783783783783786,0.0010135135135135136,0.00033783783783783786,0.00033783783783783786
105,GTEX-132AR-0008-SM-62LDH,0.019851951547779273,0.016150740242261104,0.04475100942126514,0.019851951547779273,0.029609690444145357,0.04576043068640646,0.010094212651413189,0.02187079407806191,0.063257065948856,0.018842530282637954,0.020524899057873486,0.03028263795423957,0.03028263795423957,0.010430686406460296,0.008075370121130552,0.026244952893674293,0.020188425302826378,0.0635935397039031,0.009421265141318977,0.00639300134589502,0.013122476446837146,0.00908479138627187,0.026917900403768506,0.027927321668909825,0.012449528936742935,0.0033647375504710633,0.008075370121130552,0.023216689098250337,0.008075370121130552,0.005720053835800807,0.014804845222072678,0.006729475100942127,0.003028263795423957,0.025235531628532974,0.0070659488559892325,0.010767160161507403,0.0265814266487214,0.014131897711978465,0.021534320323014805,0.03869448183041723,0.0265814266487214,0.002018842530282638,0.013458950201884253,0.007738896366083445,0.00908479138627187,0.015141318977119785,0.008075370121130552,0.024226110363391656,0.0016823687752355316,0.0023553162853297443,0.019851951547779273,0.010767160161507403,0.00639300134589502,0.003028263795423957,0.002018842530282638,0.0006729475100942127,0.0033647375504710633,0.00033647375504710633,0.0033647375504710633,0.006056527590847914,0.0070659488559892325,0.001009421265141319,0.00033647375504710633,0.0013458950201884253,0.00033647375504710633,0.001009421265141319,0.00033647375504710633,0.00033647375504710633
106,GTEX-132AR-1126-SM-5P9GA,0.019758874748827863,0.016075016744809108,0.044876088412592094,0.020093770931011386,0.029470864032150032,0.04554588077695914,0.010046885465505693,0.021768251841929,0.06296048225050234,0.018754186202277295,0.02042866711319491,0.03014065639651708,0.03014065639651708,0.010381781647689216,0.008372404554588079,0.026121902210314803,0.020093770931011386,0.06363027461486939,0.009377093101138647,0.006697923643670462,0.013060951105157401,0.009377093101138647,0.02679169457468185,0.027796383121232417,0.012391158740790355,0.003348961821835231,0.008037508372404554,0.023107836570663093,0.008037508372404554,0.0056932350971198925,0.014400535833891493,0.006697923643670462,0.003014065639651708,0.02578700602813128,0.007032819825853985,0.010716677829872739,0.026456798392498326,0.014400535833891493,0.021768251841929,0.038513060951105155,0.026456798392498326,0.0020093770931011385,0.013395847287340924,0.007702612190221032,0.009377093101138647,0.015405224380442064,0.008037508372404554,0.024447421299397188,0.0016744809109176155,0.0026791694574681848,0.019758874748827863,0.010716677829872739,0.006363027461486939,0.003014065639651708,0.0020093770931011385,0.0006697923643670462,0.003348961821835231,0.0003348961821835231,0.003348961821835231,0.006363027461486939,0.007032819825853985,0.0010046885465505692,0.0003348961821835231,0.0013395847287340924,0.0003348961821835231,0.0010046885465505692,0.0003348961821835231,0.0003348961821835231
107,GTEX-132AR-1926-SM-5EGK5,0.01988540613414223,0.01651499831479609,0.044826423997303674,0.020222446916076844,0.029322548028311426,0.045837546343107514,0.010111223458038422,0.021907650825749917,0.06336366700370745,0.01887428378833839,0.02055948769801146,0.030333670374115267,0.030333670374115267,0.010448264239973037,0.008426019548365353,0.0262891809908999,0.020222446916076844,0.06336366700370745,0.009437141894169195,0.0064037748567576675,0.01314459049544995,0.00910010111223458,0.026626221772834514,0.02797438490057297,0.01247050893158072,0.003033367037411527,0.008088978766430738,0.022918773171553757,0.008088978766430738,0.005055611729019211,0.014492753623188406,0.0064037748567576675,0.003033367037411527,0.02561509942703067,0.007077856420626896,0.010785305021907651,0.0262891809908999,0.014492753623188406,0.021570610043815303,0.03808560835861139,0.026626221772834514,0.0020222446916076846,0.013481631277384564,0.007751937984496124,0.00977418267610381,0.015503875968992248,0.008088978766430738,0.024266936299292215,0.0016852039096730705,0.0020222446916076846,0.01954836535220762,0.010785305021907651,0.0064037748567576675,0.003033367037411527,0.0020222446916076846,0.0006740815638692282,0.003370407819346141,0.0003370407819346141,0.003370407819346141,0.0064037748567576675,0.007077856420626896,0.0010111223458038423,0.0003370407819346141,0.0013481631277384564,0.0003370407819346141,0.0010111223458038423,0.0003370407819346141,0.0003370407819346141
108,GTEX-132NY-0326-SM-5IJBL,0.019772117962466487,0.016420911528150135,0.044906166219839144,0.020107238605898123,0.029490616621983913,0.045576407506702415,0.010053619302949061,0.0217828418230563,0.06333780160857909,0.01876675603217158,0.02044235924932976,0.030160857908847184,0.030160857908847184,0.010388739946380697,0.008378016085790885,0.02613941018766756,0.020107238605898123,0.06367292225201072,0.00938337801608579,0.006367292225201072,0.01306970509383378,0.009718498659517426,0.02680965147453083,0.02781501340482574,0.012399463806970509,0.003351206434316354,0.00804289544235925,0.023123324396782843,0.00804289544235925,0.005697050938337802,0.014745308310991957,0.006702412868632708,0.003351206434316354,0.02546916890080429,0.006702412868632708,0.010723860589812333,0.026474530831099196,0.014410187667560321,0.021447721179624665,0.03820375335120643,0.026474530831099196,0.0020107238605898124,0.013404825737265416,0.007707774798927614,0.00938337801608579,0.015415549597855228,0.00804289544235925,0.024463806970509382,0.001675603217158177,0.002680965147453083,0.01943699731903485,0.010723860589812333,0.006367292225201072,0.002680965147453083,0.0020107238605898124,0.0006702412868632708,0.003351206434316354,0.0003351206434316354,0.003351206434316354,0.006367292225201072,0.0070375335120643435,0.0010053619302949062,0.0003351206434316354,0.0013404825737265416,0.0003351206434316354,0.0010053619302949062,0.0003351206434316354,0.0003351206434316354
109,GTEX-132NY-1426-SM-5J1MJ,0.019811954331766288,0.016453995970449966,0.04499664204163868,0.020147750167897917,0.029550033579583614,0.04566823371390195,0.010073875083948958,0.02182672934855608,0.0631296171927468,0.01880456682337139,0.020147750167897917,0.03022162525184688,0.03022162525184688,0.010409670920080591,0.0083948959032908,0.026192075218267292,0.020147750167897917,0.06346541302887844,0.009402283411685695,0.006715916722632639,0.013096037609133646,0.009738079247817328,0.026863666890530557,0.027871054398925454,0.012424445936870383,0.0033579583613163196,0.008059100067159167,0.02249832102081934,0.008059100067159167,0.005708529214237743,0.014439220953660174,0.0063801208865010076,0.0030221625251846875,0.02552048354600403,0.007051712558764272,0.010745466756212223,0.026527871054398924,0.014439220953660174,0.021490933512424447,0.03794492948287441,0.026527871054398924,0.0020147750167897917,0.013431833445265278,0.007723304231027535,0.009402283411685695,0.01544660846205507,0.008059100067159167,0.024513096037609133,0.0016789791806581598,0.0023505708529214238,0.019811954331766288,0.010745466756212223,0.0063801208865010076,0.0030221625251846875,0.0020147750167897917,0.000671591672263264,0.0033579583613163196,0.000335795836131632,0.0033579583613163196,0.0063801208865010076,0.007051712558764272,0.0010073875083948958,0.000335795836131632,0.001343183344526528,0.000335795836131632,0.0010073875083948958,0.000335795836131632,0.000335795836131632
110,GTEX-132NY-1726-SM-5EGKK,0.020068027210884354,0.016666666666666666,0.044897959183673466,0.02040816326530612,0.029251700680272108,0.0445578231292517,0.01020408163265306,0.021768707482993196,0.06360544217687075,0.01870748299319728,0.02040816326530612,0.030272108843537416,0.029931972789115645,0.01054421768707483,0.008503401360544218,0.02619047619047619,0.02040816326530612,0.06292517006802721,0.009183673469387756,0.006462585034013605,0.013265306122448979,0.009183673469387756,0.02619047619047619,0.027891156462585033,0.012585034013605442,0.003061224489795918,0.00816326530612245,0.022448979591836733,0.007823129251700681,0.004761904761904762,0.014285714285714285,0.006462585034013605,0.003061224489795918,0.02585034013605442,0.007142857142857143,0.010884353741496598,0.02687074829931973,0.014625850340136054,0.02142857142857143,0.03843537414965986,0.02687074829931973,0.0020408163265306124,0.013605442176870748,0.007823129251700681,0.009523809523809525,0.015306122448979591,0.00816326530612245,0.024829931972789116,0.0017006802721088435,0.0020408163265306124,0.020068027210884354,0.010884353741496598,0.006462585034013605,0.003061224489795918,0.0020408163265306124,0.0006802721088435374,0.003401360544217687,0.0003401360544217687,0.003401360544217687,0.006462585034013605,0.007142857142857143,0.0010204081632653062,0.0003401360544217687,0.0013605442176870747,0.0003401360544217687,0.0010204081632653062,0.0003401360544217687,0.0003401360544217687
111,GTEX-1339X-2626-SM-5K7YX,0.0198252688172043,0.016129032258064516,0.04502688172043011,0.020161290322580645,0.02956989247311828,0.0456989247311828,0.010080645161290322,0.021841397849462367,0.06317204301075269,0.01881720430107527,0.02049731182795699,0.03024193548387097,0.03024193548387097,0.010416666666666666,0.008400537634408602,0.02620967741935484,0.020161290322580645,0.06384408602150538,0.009408602150537635,0.006384408602150538,0.01310483870967742,0.009072580645161291,0.026545698924731184,0.02788978494623656,0.01243279569892473,0.003360215053763441,0.008064516129032258,0.0228494623655914,0.008064516129032258,0.00571236559139785,0.01478494623655914,0.006384408602150538,0.0030241935483870967,0.025201612903225805,0.007056451612903226,0.010752688172043012,0.026545698924731184,0.014448924731182795,0.021505376344086023,0.03864247311827957,0.026545698924731184,0.0020161290322580645,0.013440860215053764,0.007728494623655914,0.009408602150537635,0.015456989247311828,0.008064516129032258,0.024529569892473117,0.0016801075268817205,0.0020161290322580645,0.019489247311827957,0.010752688172043012,0.006384408602150538,0.0030241935483870967,0.0020161290322580645,0.0006720430107526882,0.003360215053763441,0.0003360215053763441,0.003360215053763441,0.006384408602150538,0.007056451612903226,0.0010080645161290322,0.0003360215053763441,0.0013440860215053765,0.0003360215053763441,0.0010080645161290322,0.0003360215053763441,0.0003360215053763441
112,GTEX-133LE-0326-SM-5P9G4,0.019758874748827863,0.016075016744809108,0.044876088412592094,0.020093770931011386,0.029470864032150032,0.04554588077695914,0.010046885465505693,0.021768251841929,0.06296048225050234,0.018754186202277295,0.02042866711319491,0.03014065639651708,0.03014065639651708,0.010381781647689216,0.008372404554588079,0.026121902210314803,0.020093770931011386,0.06363027461486939,0.009377093101138647,0.006697923643670462,0.013060951105157401,0.009377093101138647,0.02679169457468185,0.027796383121232417,0.012391158740790355,0.003348961821835231,0.008037508372404554,0.023107836570663093,0.008037508372404554,0.0056932350971198925,0.014735432016075016,0.006697923643670462,0.003014065639651708,0.02578700602813128,0.007032819825853985,0.010716677829872739,0.026456798392498326,0.014400535833891493,0.021433355659745478,0.038513060951105155,0.026456798392498326,0.0020093770931011385,0.013395847287340924,0.007702612190221032,0.009377093101138647,0.015405224380442064,0.008037508372404554,0.024447421299397188,0.0016744809109176155,0.0026791694574681848,0.019758874748827863,0.010716677829872739,0.006363027461486939,0.003014065639651708,0.0020093770931011385,0.0006697923643670462,0.003348961821835231,0.0003348961821835231,0.003348961821835231,0.006363027461486939,0.007032819825853985,0.0010046885465505692,0.0003348961821835231,0.0013395847287340924,0.0003348961821835231,0.0010046885465505692,0.0003348961821835231,0.0003348961821835231
