,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
ENSG00000088766,0.0007379037292004779,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000095321,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000110090,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133313,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000127995,0.000723784725318495,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180138,0.0,0.0,0.0,0.0,0.0,0.0019976218787158143,0.0
ENSG00000151292,0.0007297295690582773,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000003402,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000164305,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138794,0.000727500252655859,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165806,0.000734188201863114,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132906,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121691,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000093010,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044115,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168036,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178585,0.0,0.0,0.0,0.0,0.0,0.0,0.11127199821786589
ENSG00000198561,0.0007379037292004779,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064601,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000164733,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000117984,0.0,0.0,0.0,0.0,0.0,0.04756242568370987,0.0
ENSG00000174080,0.0007327019909281685,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000256043,0.0,0.0,0.0,0.003213409120268699,0.0,0.0,0.0
ENSG00000101160,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000153879,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000136280,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125107,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000113300,0.0,0.0011581146591709297,0.0,0.0,0.0,0.0,0.0
ENSG00000155508,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135535,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198087,0.0007200691979811311,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167775,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117335,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116815,0.0,0.0,0.0,0.003203720449554321,0.0,0.0,0.0
ENSG00000135404,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110651,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000085117,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000102181,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000013441,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000176444,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000113240,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000122873,0.0,0.0011383277755469036,0.0,0.0,0.0,0.0,0.0
ENSG00000145354,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136861,0.0,0.0,0.0,0.0032263273478878697,0.0,0.0,0.0
ENSG00000108465,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168564,0.0007371606237330052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101290,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091527,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186567,0.0,0.001103409745622152,0.0,0.0,0.0,0.0,0.0
ENSG00000135387,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000260916,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000089486,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000151465,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000081377,0.0,0.0,0.0,0.0028581578607415063,0.0,0.0,0.0
ENSG00000094880,0.0,0.0011557867905092796,0.0,0.0,0.0,0.0,0.0
ENSG00000004897,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106993,0.0,0.0011359999068852535,0.0,0.0,0.0,0.0,0.0
ENSG00000134371,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143162,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166451,0.0006108326942626313,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102901,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000168944,0.0007297295690582773,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110274,0.0,0.0011557867905092796,0.0,0.0,0.0,0.0,0.0
ENSG00000143702,0.0007312157799932229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101639,0.0,0.001124360563577003,0.0,0.0,0.0,0.0,0.0
ENSG00000135837,0.0007312157799932229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164118,0.0007104088269039848,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166037,0.0,0.0011604425278325798,0.0,0.0,0.0,0.0,0.0
ENSG00000183137,0.0006234654872096687,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011523,0.0007379037292004779,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000258890,0.0,0.0011592785935017546,0.0,0.0,0.0,0.0,0.0
ENSG00000104218,0.0006851432410099101,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143418,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172292,0.0007215554089160766,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163320,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166226,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163468,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000115484,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000150753,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000146731,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000156261,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000254505,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100211,0.0007371606237330052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177830,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117151,0.0,0.0,0.0,0.0029582741247900788,0.0,0.0,0.0
ENSG00000109572,0.0,0.0,0.0,0.0032069500064591137,0.0,0.0,0.0
ENSG00000011021,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103249,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188419,0.000692574295684638,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100288,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134255,0.0,0.0011231966292461779,0.0,0.0,0.0,0.0,0.0
ENSG00000169826,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122565,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000094916,0.0007312157799932229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153922,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131778,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173575,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000124177,0.0,0.0011208687605845278,0.0,0.0,0.0,0.0,0.0
ENSG00000171316,0.0,0.0,0.0,0.0030293243766955176,0.0,0.0,0.0
ENSG00000197982,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116667,0.0,0.001103409745622152,0.0,0.0,0.0,0.0,0.0
ENSG00000143793,0.0,0.0011581146591709297,0.0,0.0,0.0,0.0,0.0
ENSG00000171067,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149179,0.0,0.0,0.0030014885182366407,0.0,0.0,0.0,0.0
ENSG00000188070,0.0006918311902171651,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133641,0.0007163536706437672,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111678,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174206,0.0,0.0009788687722238711,0.0,0.0,0.0,0.0,0.0
ENSG00000179476,0.0,0.0,0.0,0.0,0.017095943940333275,0.0,0.0
ENSG00000100802,0.0,0.0,0.0,0.003139129311458468,0.0,0.0,0.0
ENSG00000189227,0.0,0.0,0.002824211192312277,0.0,0.0,0.0,0.0
ENSG00000125149,0.0,0.0,0.0,0.0032198682340782844,0.0,0.0,0.0
ENSG00000155330,0.0006546759168435258,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000258315,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186665,0.0,0.0,0.0028639457653642894,0.0,0.0,0.0,0.0
ENSG00000177576,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131943,0.0,0.0,0.0030228840575723397,0.0,0.0,0.0,0.0
ENSG00000188493,0.0,0.0011592785935017546,0.0,0.0,0.0,0.0,0.0
ENSG00000237651,0.000713381248773876,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088854,0.0,0.0,0.002912849855274459,0.0,0.0,0.0,0.0
ENSG00000242259,0.0,0.0,0.003053449113766196,0.0,0.0,0.0,0.0
ENSG00000174928,0.0,0.0,0.0028119851698347347,0.0,0.0,0.0,0.0
ENSG00000179021,0.0007312157799932229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164096,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151470,0.000590768846640866,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113583,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181904,0.0007252709362534405,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205765,0.0,0.0011534589218476293,0.0,0.0,0.0,0.0,0.0
ENSG00000185127,0.0,0.0011522949875168043,0.0,0.0,0.0,0.0,0.0
ENSG00000204564,0.0,0.0,0.003053449113766196,0.0,0.0,0.0,0.0
ENSG00000146540,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171159,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000165118,0.0007178398815787127,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198824,0.0,0.0011359999068852535,0.0,0.0,0.0,0.0,0.0
ENSG00000124207,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000258289,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000062485,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000141367,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113282,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000175416,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000071894,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119203,0.0,0.0011581146591709297,0.0,0.0,0.0,0.0,0.0
ENSG00000111605,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000172409,0.0007208123034486038,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176102,0.0007319588854606957,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104859,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188603,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000128973,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182372,0.0007364175182655324,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049656,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132361,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000142453,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000185010,0.0,0.0,0.00276002457430518,0.0,0.0,0.0,0.0
ENSG00000140326,0.0,0.0011534589218476293,0.0,0.0,0.0,0.0,0.0
ENSG00000173085,0.0,0.0,0.0,0.003158506652887224,0.0,0.0,0.0
ENSG00000167113,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000172757,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000173581,0.0,0.0,0.0030167710463335686,0.0,0.0,0.0,0.0
ENSG00000159884,0.0,0.0,0.0,0.0,0.018786751582783822,0.0,0.0
ENSG00000104957,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185298,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175455,0.0007007484558268386,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135637,0.0,0.0010545245037274996,0.0,0.0,0.0,0.0,0.0
ENSG00000181982,0.000723784725318495,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198865,0.000555842889669645,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000024862,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000152492,0.0007282433581233317,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164051,0.0,0.0011418195785393788,0.0,0.0,0.0,0.0,0.0
ENSG00000160124,0.0,0.0010952622053063766,0.0,0.0,0.0,0.0,0.0
ENSG00000108091,0.0007379037292004779,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104983,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000177352,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149231,0.0007245278307859678,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186166,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000205476,0.0,0.0,0.0029067368440356877,0.0,0.0,0.0,0.0
ENSG00000110104,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000105321,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137500,0.0007312157799932229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119242,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106554,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000099622,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000009307,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000188243,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108561,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162852,0.0007386468346679508,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172301,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141030,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000198612,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122218,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000129083,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184432,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181789,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140848,0.0,0.0,0.003053449113766196,0.0,0.0,0.0,0.0
ENSG00000085719,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139117,0.0,0.0,0.0028425502260285905,0.0,0.0,0.0,0.0
ENSG00000080819,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106392,0.0007349313073305868,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067955,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000172725,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110880,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085733,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105662,0.0,0.0,0.0030351100800498822,0.0,0.0,0.0,0.0
ENSG00000140577,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137504,0.0,0.0011557867905092796,0.0,0.0,0.0,0.0,0.0
ENSG00000167193,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008405,0.0,0.001127852366569478,0.0,0.0,0.0,0.0,0.0
ENSG00000121671,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000080200,0.0,0.0,0.0026469338663879134,0.0,0.0,0.0,0.0
ENSG00000178971,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000060069,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175215,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171793,0.0007230416198510222,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000047230,0.0007037208776967298,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180891,0.0,0.0,0.0029953755069978697,0.0,0.0,0.0,0.0
ENSG00000139842,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000158290,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000044090,0.0,0.0011581146591709297,0.0,0.0,0.0,0.0,0.0
ENSG00000112659,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000111530,0.0,0.0011534589218476293,0.0,0.0,0.0,0.0,0.0
ENSG00000119929,0.0,0.0,0.0,0.0,0.018786751582783822,0.0,0.0
ENSG00000154832,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000171604,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000148842,0.0,0.0,0.0,0.0,0.01410885043867065,0.0,0.0
ENSG00000100814,0.0,0.0011557867905092796,0.0,0.0,0.0,0.0,0.0
ENSG00000112237,0.0,0.0011418195785393788,0.0,0.0,0.0,0.0,0.0
ENSG00000135164,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000166946,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185324,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008128,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167258,0.000734188201863114,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000058091,0.0007126381433064032,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000059758,0.0007364175182655324,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111328,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167797,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135446,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000134058,0.0,0.0011592785935017546,0.0,0.0,0.0,0.0,0.0
ENSG00000132964,0.0007349313073305868,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111276,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113328,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090061,0.0007282433581233317,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163660,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000221978,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000082258,0.0,0.0011511310531859792,0.0,0.0,0.0,0.0,0.0
ENSG00000160213,0.0,0.0,0.0,0.0,0.0,0.0,0.11138338159946536
ENSG00000101439,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144655,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000163703,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184164,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000111726,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162368,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182224,0.0006970329284894746,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167740,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100243,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000103018,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114395,0.0,0.0,0.0,0.0032263273478878697,0.0,0.0,0.0
ENSG00000168275,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203667,0.0006977760339569475,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138495,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000179091,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000186104,0.0007118950378389304,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155016,0.0006821708191400189,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119004,0.0007200691979811311,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145476,0.0007200691979811311,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000001630,0.000678455291802655,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105443,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273749,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136026,0.0,0.0,0.0,0.0032263273478878697,0.0,0.0,0.0
ENSG00000175216,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180902,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000125821,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178149,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000134574,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000129187,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179958,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198876,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000164934,0.0,0.0011418195785393788,0.0,0.0,0.0,0.0,0.0
ENSG00000115827,0.0,0.0011092294172762773,0.0,0.0,0.0,0.0,0.0
ENSG00000119599,0.0,0.0010894425336522514,0.0,0.0,0.0,0.0,0.0
ENSG00000178105,0.0,0.0010731474530207006,0.0,0.0,0.0,0.0,0.0
ENSG00000100201,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088205,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000213782,0.0,0.0,0.0,0.0,0.004677901144113171,0.0,0.0
ENSG00000108654,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111364,0.0,0.0011546228561784544,0.0,0.0,0.0,0.0,0.0
ENSG00000136271,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000177030,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000109606,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000005100,0.0,0.0011231966292461779,0.0,0.0,0.0,0.0,0.0
ENSG00000101452,0.0,0.0,0.0,0.0,0.01848616355745928,0.0,0.0
ENSG00000174953,0.0007349313073305868,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110063,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148459,0.0,0.0,0.0,0.0031262110838392973,0.0,0.0,0.0
ENSG00000116641,0.0006308965418843966,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188215,0.0,0.0,0.0,0.0031811135512207723,0.0,0.0,0.0
ENSG00000109184,0.0007185829870461855,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137692,0.0,0.0011557867905092796,0.0,0.0,0.0,0.0,0.0
ENSG00000129562,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181192,0.0007371606237330052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000278535,0.0,0.0,0.0029006238327969167,0.0,0.0,0.0,0.0
ENSG00000102796,0.0,0.0,0.0,0.003223097790983077,0.0,0.0,0.0
ENSG00000124795,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000143753,0.0,0.0,0.0,0.0,0.018786751582783822,0.0,0.0
ENSG00000174485,0.0,0.0011418195785393788,0.0,0.0,0.0,0.0,0.0
ENSG00000137145,0.0,0.0011115572859379274,0.0,0.0,0.0,0.0,0.0
ENSG00000170456,0.0,0.0,0.002613312304574672,0.0,0.0,0.0,0.0
ENSG00000174839,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101457,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000105612,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023697,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168393,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128951,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165732,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000107625,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108771,0.0,0.0,0.0,0.0032166386771734917,0.0,0.0,0.0
ENSG00000182108,0.0005075410342839138,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128191,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000153933,0.0,0.0,0.0025949732708583583,0.0,0.0,0.0,0.0
ENSG00000145214,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185000,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000147202,0.0007029777722292569,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140995,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070413,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091140,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000150768,0.0,0.0011418195785393788,0.0,0.0,0.0,0.0,0.0
ENSG00000141994,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
